"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"1576";"R_TE2p_ROI";1;0,0337005904087296;53,6296;-44,9692;-27,0755;"R";"Fifth";1,01201388873518;-0,0501729819489222;0;323,747403787695;1
"1577";"R_PHT_ROI";3;0,0339085091116866;61,1717;-55,3933;-5,67552;"R";"Fifth";1,01192495517403;0,0262349852177222;1;326,343240076719;86
"1578";"R_PH_ROI";1;0,034114728970292;52,6766;-66,4423;-16,4321;"R";"Fifth";1,01184345821515;-0,0479689247688512;0;336,884027491822;1
"1579";"R_TPOJ1_ROI";1;0,0342875130557837;62,2442;-46,1787;8,32584;"R";"Fifth";1,01173991040388;-0,0691193879152402;0;385,521832153696;0
"1580";"R_TPOJ2_ROI";1;0,0344531316769232;58,5092;-62,6632;7,11005;"R";"Fifth";1,01143458629333;-0,0451499219026948;0;334,913157426178;0
"1581";"R_TPOJ3_ROI";3;0,0346144144738585;53,987;-74,1801;14,6672;"R";"Fifth";1,01132829916633;0,0693039770328952;1;341,655182743095;31
"1582";"R_DVT_ROI";1;0,0347798537038101;12,1251;-78,5032;33,5764;"R";"Fifth";1,01129002672597;-0,0532045954965233;0;382,671300685096;5
"1583";"R_PGp_ROI";3;0,0349418717922131;46,5474;-86,4579;23,4039;"R";"Fifth";1,01103102801576;0,090018540119434;1;345,570241309678;15
"1584";"R_IP2_ROI";3;0,0351134925983729;49,9954;-52,2667;52,7652;"R";"Fifth";1,01097854912375;0,010607496274291;1;327,185340140448;93
"1585";"R_IP1_ROI";3;0,0352583601849284;40,6846;-74,0717;49,3513;"R";"Fifth";1,01065714343182;0,062024678750854;1;333,915148235197;270
"1586";"R_IP0_ROI";3;0,0354006070877263;37,2852;-86,9869;35,2219;"R";"Fifth";1,01054033768626;0,107982425001258;1;345,56651039043;227
"1587";"R_PFop_ROI";1;0,0355435866133589;66,1984;-15,7688;28,0183;"R";"Fifth";1,01051620050651;-0,0478595991600485;0;358,140949628305;1
"1588";"R_PF_ROI";2;0,0356950411581857;65,3278;-32,2026;35,4308;"R";"Fifth";1,01021337261506;-0,025286646062689;0;339,340141126726;33
"1589";"R_PFm_ROI";3;0,0358486364105067;58,5605;-52,0063;43,9648;"R";"Fifth";1,0101199636306;0,0180714665730439;1;321,541971952127;129
"1590";"R_PGi_ROI";3;0,036008066968356;57,3444;-64,9284;27,2283;"R";"Fifth";1,01002829985018;0,107542645379714;1;352,74582196938;25
"1591";"R_PGs_ROI";3;0,0361461000023529;50,4273;-73,1759;40,7051;"R";"Fifth";1,00992993824844;0,0925500197640114;1;343,800926134129;100
"1592";"R_V6A_ROI";1;0,0362819281984904;19,2425;-86,6335;41,8879;"R";"Fifth";1,00962817497752;-0,0583981530217288;0;377,98444620454;2
"1593";"R_VMV1_ROI";1;0,0364224907378133;19,1921;-58,7211;-17,1867;"R";"Fifth";1,00953973714983;-0,0421245573165316;0;334,787139602579;1
"1594";"R_VMV3_ROI";1;0,0365451754398647;29,9803;-63,5782;-23,772;"R";"Fifth";1,00929733992321;-0,0356290231290186;0;345,98249410802;1
"1595";"R_PHA2_ROI";3;0,0366447768939486;28,903;-41,0034;-29,0972;"R";"Fifth";1,00918709674306;0,0526393512750154;1;335,637289796312;3
"1596";"R_V4t_ROI";1;0,0367387111265997;48,5485;-82,0295;-5,90969;"R";"Fifth";1,00897501728493;-0,0703925540691408;0;395,538422406443;0
"1597";"R_FST_ROI";1;0,0368309587974851;54,9344;-69,2892;-7,45739;"R";"Fifth";1,00889307644557;-0,0715351142066235;0;374,810752621451;1
"1598";"R_V3CD_ROI";1;0,0369148462010698;37,595;-94,7827;17,8555;"R";"Fifth";1,00872980351719;-0,0437368342264695;0;352,774075395166;5
"1599";"R_LO3_ROI";1;0,0369823136290398;47,8433;-86,0632;8,87829;"R";"Fifth";1,00859144520052;-0,0632596041095023;0;376,528340279467;1
"1600";"R_VMV2_ROI";1;0,0370608229247219;24,1382;-59,9713;-20,6539;"R";"Fifth";1,00847907339126;-0,0337145006419013;0;288,906432662218;0
"1601";"R_31pd_ROI";3;0,037148636189636;6,20401;-56,6167;39,9484;"R";"Fifth";1,00839237907211;0,0740700501688886;1;319,710142765711;26
"1602";"R_31a_ROI";3;0,0372214647816483;5,60152;-44,61;43,739;"R";"Fifth";1,00821176129239;0,0906599126736168;1;337,841236721697;17
"1603";"R_VVC_ROI";1;0,0372638007921062;36,542;-54,9856;-28,7131;"R";"Fifth";1,00803104117672;-0,0568165628307066;0;328,732116261941;0
"1604";"R_25_ROI";3;0,0373292008216985;4,84085;22,2933;-15,4668;"R";"Fifth";1,00775068369923;0,0167199345312502;1;285,043109887839;2
"1605";"R_s32_ROI";3;0,0374174044671206;5,7648;34,5642;-12,0906;"R";"Fifth";1,00765943345959;0,059691443885558;1;326,183972016998;0
"1606";"R_pOFC_ROI";3;0,0375267009578642;16,3331;19,9268;-26,862;"R";"Fifth";1,00756843657978;0,0293437246814146;1;294,775425697068;2
"1607";"R_PoI1_ROI";2;0,037647238984615;49,162;8,34246;-14,7761;"R";"Fifth";1,00732255455795;0,000879080927883889;1;299,6252002585;0
"1608";"R_Ig_ROI";1;0,0377757644607478;48,2554;-2,98118;4,36077;"R";"Fifth";1,00728581011035;-0,00172736592853971;0;296,890851801717;6
"1609";"R_FOP5_ROI";3;0,0379164804967074;46,6341;37,6873;-4,21261;"R";"Fifth";1,00720537849464;0,01170407087307;1;298,778648141545;22
"1610";"R_p10p_ROI";3;0,038054360585208;26,4125;67,3486;4,33257;"R";"Fifth";1,00694890619812;0,0926933833596386;1;327,964184859697;102
"1611";"R_p47r_ROI";3;0,0382050951663935;45,0075;56,3789;-3,8272;"R";"Fifth";1,00684676040828;0,0118541535901314;1;316,393515713204;54
"1612";"R_TGv_ROI";3;0,0383712239800752;42,3516;-0,325963;-44,6803;"R";"Fifth";1,00670709567028;0,0131218564546043;1;317,692399575079;0
"1613";"R_MBelt_ROI";1;0,0385525053888152;55,8767;-10,7522;-3,26385;"R";"Fifth";1,00659467796843;-0,0343015376978875;0;330,684381481009;2
"1614";"R_LBelt_ROI";1;0,0387324711835711;59,1382;-23,1168;6,61575;"R";"Fifth";1,0064530911458;-0,0416227272722129;0;336,287440571538;14
"1615";"R_A4_ROI";1;0,0389104001902819;64,0252;-20,8485;1,27518;"R";"Fifth";1,00631635457939;-0,0549832872244071;0;381,602755111771;3
"1616";"R_STSva_ROI";3;0,0391000786961733;61,8291;-11,4739;-19,5872;"R";"Fifth";1,00616676839575;0,0869780284867009;1;352,472024131236;186
"1617";"R_TE1m_ROI";3;0,0392967856381006;63,3764;-29,3732;-19,5795;"R";"Fifth";1,00593403279009;0,0627799469711462;1;317,827676306031;47
"1618";"R_PI_ROI";1;0,0395030326904823;50,7205;10,2304;-20,6694;"R";"Fifth";1,00584024714543;-0,0441412674907114;0;334,660429961632;21
"1619";"R_a32pr_ROI";2;0,0397219385260864;6,08628;34,8872;32,1108;"R";"Fifth";1,00563053445064;-0,00855898006293238;0;312,415856706724;219
"1620";"R_p24_ROI";2;0,0399489675517122;4,9989;37,9177;15,6267;"R";"Fifth";1,00541735165875;-0,00418353957343963;0;312,084137530437;79
"1621";"L_V1_ROI";1;0,0401860558135367;-9,66141;-84,5161;-0,484587;"L";"Fifth";1,00538317594486;-0,00719508003803335;0;306,327707922147;171
"1622";"L_MST_ROI";1;0,0404280858486643;-51,6683;-78,4569;2,95631;"L";"Fifth";1,00514578901389;-0,0672551603446271;0;377,835917979762;2
"1623";"L_V6_ROI";1;0,0406928533039027;-9,92671;-83,667;30,0225;"L";"Fifth";1,00496576882439;-0,055187464850809;0;344,328503940453;7
"1624";"L_V2_ROI";1;0,040920105769441;-11,4511;-83,621;-8,18927;"L";"Fifth";1,00485214871771;-0,0518984327314576;0;333,49031106693;16
"1625";"L_V3_ROI";1;0,0411494360888876;-24,9707;-102,401;4,30728;"L";"Fifth";1,00449841830091;-0,0475495874284436;0;313,75273157735;110
"1626";"L_V4_ROI";1;0,0413855477755753;-32,6537;-93,0531;-15,3647;"L";"Fifth";1,0044244535945;-0,0439060880924054;0;329,716906141393;41
"1627";"L_V8_ROI";1;0,0416284350566282;-32,9345;-77,2125;-22,8581;"L";"Fifth";1,00413358756387;-0,0348250924542661;0;306,79704412326;1
"1628";"L_4_ROI";1;0,0418897789524586;-33,3431;-17,1152;72,0779;"L";"Fifth";1,00407344577609;-0,065503887251317;0;361,235072457822;2
"1629";"L_3b_ROI";1;0,0421285642536567;-46,5182;-22,1065;62,6829;"L";"Fifth";1,00392750635351;-0,024723640228153;0;360,293011659023;22
"1630";"L_FEF_ROI";1;0,0423504235510157;-42,9503;4,93378;61,2976;"L";"Fifth";1,00373357781842;-0,0467108450056137;0;351,355893686069;85
"1631";"L_PEF_ROI";2;0,0426032752116135;-53,2305;10,2373;44,246;"L";"Fifth";1,00357110706043;-0,017744927419075;0;327,593940307796;2
"1632";"L_55b_ROI";3;0,0428365204238003;-49,9196;7,25686;52,551;"L";"Fifth";1,00349957856557;0,0275337263844699;1;280,777308039138;28
"1633";"L_V3A_ROI";1;0,0430771644269516;-18,4823;-96,7561;25,023;"L";"Fifth";1,00330037706034;-0,0686611065019242;0;376,814347437194;0
"1634";"L_RSC_ROI";3;0,0433209134281636;-1,96554;-41,1872;24,8333;"L";"Fifth";1,00322740420364;0,0089344895539373;1;273,128424195494;183
"1635";"L_POS2_ROI";3;0,0435889443705607;-8,52795;-74,3509;38,3825;"L";"Fifth";1,00294437207701;0,0192801868650336;1;306,332515985105;402
"1636";"L_V7_ROI";1;0,0438497379161007;-20,6651;-92,6455;33,2797;"L";"Fifth";1,00284960309528;-0,0730816012754332;0;390,878589064259;18
"1637";"L_IPS1_ROI";2;0,0441322865283827;-21,9632;-86,6667;42,0993;"L";"Fifth";1,00277612570637;-0,0121645561461292;0;355,2964572126;3
"1638";"L_FFC_ROI";1;0,0444054233908015;-42,7627;-63,2247;-26,3203;"L";"Fifth";1,00266797417535;-0,0407012149364851;0;354,347685116036;14
"1639";"L_V3B_ROI";1;0,0446843255127798;-27,0953;-96,5715;25,1962;"L";"Fifth";1,0025225829354;-0,0515189673029746;0;364,22033231203;1
"1640";"L_LO1_ROI";1;0,0449696192929025;-40,5777;-95,2405;3,36919;"L";"Fifth";1,00242848358659;-0,0770894645349824;0;386,799932052697;0
"1641";"L_LO2_ROI";1;0,0452566331468977;-42,1582;-90,8955;-7,66365;"L";"Fifth";1,00214729417995;-0,0635163342008691;0;354,640503444362;1
"1642";"L_PIT_ROI";1;0,0455608127713027;-39,4378;-86,7034;-16,546;"L";"Fifth";1,00189087679274;-0,0452463619813335;0;338,054929957705;1
"1643";"L_MT_ROI";1;0,04587477368481;-48,7503;-84,4672;5,48379;"L";"Fifth";1,00178423279356;-0,0707686408904828;0;382,216396338509;1
"1644";"L_A1_ROI";1;0,046199301813586;-52,7981;-20,8586;2,44464;"L";"Fifth";1,00157414627021;-0,0100842025070945;0;319,416595661675;6
"1645";"L_PSL_ROI";1;0,0465388755887254;-62,4148;-44,0833;21,9645;"L";"Fifth";1,00147812405194;-0,0610969591271545;0;371,225744200483;3
"1646";"L_SFL_ROI";3;0,0468928285271563;-9,90886;19,8578;62,3111;"L";"Fifth";1,00139560471856;0,0353688599890969;1;306,673579008111;15
"1647";"L_PCV_ROI";3;0,047249962586444;-7,21695;-54,6776;53,0745;"L";"Fifth";1,00131306373234;0,0791589367682549;1;330,442401820681;70
"1648";"L_STV_ROI";1;0,0476083673521609;-62,4066;-48,5189;16,5869;"L";"Fifth";1,00105550783105;-0,0657327008420084;0;375,846359211832;35
"1649";"L_7Pm_ROI";3;0,0479756485669115;-9,31391;-67,9611;53,3334;"L";"Fifth";1,00097545226689;0,0737050759126;1;335,89797703303;154
"1650";"L_7m_ROI";3;0,0483519423580547;-6,46353;-64,9132;39,576;"L";"Fifth";1,0008285412433;0,107956266437401;1;356,210651622309;244
"1651";"L_POS1_ROI";3;0,0487307466971079;-7,73543;-64,243;13,1206;"L";"Fifth";1,00070755077901;0,0902659472958542;1;330,947356152653;13
"1652";"L_23d_ROI";3;0,0491199167813069;-2,3397;-19,8225;38,1166;"L";"Fifth";1,00042712562142;0,0115488335298869;1;306,866965256047;370
"1653";"L_v23ab_ROI";3;0,0494853639132127;-4,55981;-56,7997;21,7836;"L";"Fifth";1,00011253229513;0,0783932483484881;1;331,833696958264;30
"1654";"L_d23ab_ROI";3;0,0498609877430089;-2,84817;-42,7715;32,0514;"L";"Fifth";1,00006706844627;0,0714707866115072;1;318,550988934303;2
"1655";"L_31pv_ROI";3;0,0502294153737232;-4,12372;-49,4371;34,4851;"L";"Fifth";0,999854429910155;0,0899403209666538;1;344,52563571004;40
"1656";"L_5m_ROI";1;0,050609845205165;-8,52623;-35,9366;66,9205;"L";"Fifth";0,999778031042987;-0,0432917648217339;0;354,153055419732;0
"1657";"L_5mv_ROI";1;0,0510060123122938;-8,03423;-36,5424;57,0791;"L";"Fifth";0,999602315832322;-0,0360162948040821;0;355,918705591103;2
"1658";"L_23c_ROI";1;0,0514069721190287;-5,94615;-30,0308;47,2425;"L";"Fifth";0,999451615711273;-0,061334838074047;0;373,59297489698;2
"1659";"L_5L_ROI";1;0,0518056968344412;-11,9717;-45,1408;70,3955;"L";"Fifth";0,999346813035954;-0,0441139390205697;0;336,911362849849;0
"1660";"L_24dd_ROI";1;0,0522045864747261;-6,35559;-12,9615;55,585;"L";"Fifth";0,999071349721693;-0,062659596361778;0;361,672968070818;3
"1661";"L_24dv_ROI";1;0,0526067134769593;-5,32056;2,0859;48,5372;"L";"Fifth";0,998957360771237;-0,0588581147232391;0;342,290854424654;2
"1662";"L_7AL_ROI";1;0,0530067050380551;-20,0909;-53,4659;71,8123;"L";"Fifth";0,998846305190555;-0,0541183443199017;0;350,58279795749;0
"1663";"L_SCEF_ROI";1;0,0534198755946357;-6,71014;8,04141;58,7561;"L";"Fifth";0,998784399382875;-0,0553460558139715;0;338,280625973905;93
"1664";"L_6ma_ROI";2;0,0538049610326139;-15,204;10,1743;69,5604;"L";"Fifth";0,99866188753309;-0,0225686391551437;0;310,880305183561;32
"1665";"L_7Am_ROI";3;0,0541956901672645;-11,7008;-59,2864;63,563;"L";"Fifth";0,998334793769603;0,0214275730215095;1;314,47108778153;48
"1666";"L_7PL_ROI";3;0,0545863213446349;-15,7096;-73,3452;56,7261;"L";"Fifth";0,998309508830077;0,0300164886020348;1;318,111900274591;69
"1667";"L_7PC_ROI";1;0,0549840951558607;-33,0094;-53,038;67,5317;"L";"Fifth";0,998183369333781;-0,0375596892154179;0;327,657291848685;3
"1668";"L_LIPv_ROI";1;0,0553821072258433;-29,7517;-64,1561;62,9781;"L";"Fifth";0,998030174290107;-0,0764473131459239;0;392,035574685158;26
"1669";"L_VIP_ROI";1;0,0557839632192215;-21,8545;-65,7435;64,9426;"L";"Fifth";0,997727268822395;-0,0608383769185276;0;377,365930285282;1
"1670";"L_MIP_ROI";1;0,0561932004586498;-24,7673;-77,077;53,1612;"L";"Fifth";0,99764081013503;-0,0617639458114191;0;353,777569862699;27
"1671";"L_1_ROI";1;0,0565996677408023;-47,13;-28,9824;63,6018;"L";"Fifth";0,997471136484704;-0,0509561189883929;0;376,573191179212;2
"1672";"L_2_ROI";1;0,0570125285315932;-42,323;-39,518;65,3726;"L";"Fifth";0,99720963319045;-0,0454676937851962;0;367,90823933352;0
"1673";"L_3a_ROI";1;0,0574179890888727;-45,3284;-16,8127;61,9807;"L";"Fifth";0,996891942957683;-0,0279886824689135;0;346,519982354937;3
"1674";"L_6d_ROI";1;0,0578157822098379;-33,1583;-9,76269;71,2601;"L";"Fifth";0,99678564164185;-0,0313874041774592;0;354,437678396747;0
"1675";"L_6mp_ROI";1;0,0582189147597126;-14,588;-9,70881;73,8754;"L";"Fifth";0,996700840176065;-0,0364660196606432;0;332,72478414791;5
"1676";"L_6v_ROI";1;0,0586263802680625;-58,8547;6,65103;32,2337;"L";"Fifth";0,996571890960682;-0,0522073445033054;0;344,7952849553;7
"1677";"L_p24pr_ROI";2;0,0590359962138;-3,00971;1,48038;39,4855;"L";"Fifth";0,996495298310054;-0,00637186042425839;0;313,977696857203;3
"1678";"L_33pr_ROI";2;0,0594508513315238;-2,3005;14,3322;30,0426;"L";"Fifth";0,996153217215415;-0,0119030959804547;0;329,371671396787;83
"1679";"L_a24pr_ROI";2;0,0598336167959725;-3,71067;21,3912;31,9944;"L";"Fifth";0,995894327474361;-0,000950987489578913;0;305,676009103515;208
"1680";"L_p32pr_ROI";2;0,0602180244945067;-5,37103;21,0193;41,7936;"L";"Fifth";0,995801159655261;-0,0125107064649226;0;316,506753918951;62
"1681";"L_a24_ROI";3;0,0606172913122165;-5,90983;41,2255;-0,828961;"L";"Fifth";0,995543736316348;0,0582648471525033;1;305,799773254742;111
"1682";"L_d32_ROI";3;0,0609852143919484;-7,4933;46,8392;25,4507;"L";"Fifth";0,995498682547777;0,0518385996303566;1;324,551757738082;182
"1683";"L_8BM_ROI";3;0,0613875036666244;-7,40958;34,8024;46,4829;"L";"Fifth";0,995408778388888;0,0525286605542995;1;326,871915016112;72
"1684";"L_p32_ROI";3;0,0617668281146329;-8,47038;50,9573;-1,13474;"L";"Fifth";0,995128790226232;0,0794335059627646;1;329,0257761984;10
"1685";"L_10r_ROI";3;0,0621408954631199;-9,37022;51,0853;-8,28686;"L";"Fifth";0,995005922153284;0,0602914514209333;1;357,505519422721;55
"1686";"L_47m_ROI";3;0,0625140378179146;-34,0236;43,9676;-21,8372;"L";"Fifth";0,994744119880149;0,0163831425232328;1;299,659360409765;22
"1687";"L_8Av_ROI";3;0,0628820238344354;-39,3098;29,5936;53,4256;"L";"Fifth";0,994524608264666;0,100152269401013;1;349,332423765718;127
"1688";"L_8Ad_ROI";3;0,063248259347878;-24,8022;42,0896;50,2505;"L";"Fifth";0,994365519847232;0,103753816544257;1;334,263927271413;35
"1689";"L_9m_ROI";3;0,0636016690038682;-9,41604;55,1258;22,2088;"L";"Fifth";0,994127517286697;0,0933249141095318;1;345,504877860193;21
"1690";"L_8BL_ROI";3;0,0639454179749058;-12,0618;36,6863;54,2559;"L";"Fifth";0,993970789879554;0,0741605914372689;1;324,28841531941;94
"1691";"L_9p_ROI";3;0,0642917631650259;-17,6159;54,0256;39,5845;"L";"Fifth";0,993846513969516;0,0774359272464786;1;333,220721096382;67
"1692";"L_10d_ROI";3;0,0646236677196918;-14,492;64,4684;7,71641;"L";"Fifth";0,993673728380666;0,0883000151711947;1;323,335219863346;32
"1693";"L_8C_ROI";3;0,0649333320774567;-46,7114;29,1732;42,1582;"L";"Fifth";0,993314636230273;0,0775568029876997;1;319,64380027686;1849
"1694";"L_44_ROI";3;0,0652439112764444;-54,2873;28,4757;7,90116;"L";"Fifth";0,992987434997096;0,0322359377684339;1;301,134519090137;31
"1695";"L_45_ROI";3;0,0655517493688515;-49,2744;41,4279;-0,449318;"L";"Fifth";0,992946339957213;0,030124214984938;1;309,167256319769;15
"1696";"L_47l_ROI";3;0,0658793227513278;-41,6195;44,5977;-14,7694;"L";"Fifth";0,99275193843929;0,0509672993056882;1;313,346723212322;21
"1697";"L_a47r_ROI";3;0,066194608596197;-38,5937;56,6588;-12,6421;"L";"Fifth";0,99261389021918;0,0489409547311611;1;311,725030200805;29
"1698";"L_6r_ROI";2;0,0665264805603097;-58,143;15,741;17,7684;"L";"Fifth";0,992576502532356;-0,025641682105921;0;335,481548581647;93
"1699";"L_IFJa_ROI";3;0,0668516970445707;-51,736;29,5284;25,0934;"L";"Fifth";0,992355087889567;0,0335168284758648;1;312,225803648152;9
"1700";"L_IFJp_ROI";3;0,0671689698988806;-52,9064;20,4289;32,3937;"L";"Fifth";0,992092670809409;0,0114186472922631;1;330,921330056875;41
"1701";"L_IFSp_ROI";3;0,0674843368124606;-51,5807;37,0051;17,8709;"L";"Fifth";0,991792721087923;0,0390198672510244;1;290,71017990056;7
"1702";"L_IFSa_ROI";3;0,0677945727435879;-48,8112;48,1202;9,53649;"L";"Fifth";0,991637110108446;0,00298088879144747;1;333,113706109676;103
"1703";"L_p9-46v_ROI";3;0,0680909163730293;-45,2185;44,9354;28,6578;"L";"Fifth";0,991401357792115;0,0607147701430717;1;338,059197216248;32
"1704";"L_46_ROI";3;0,0683778134691248;-37,9276;53,5147;30,1759;"L";"Fifth";0,991114867050712;0,0198211344698512;1;298,200216989963;78
"1705";"L_a9-46v_ROI";3;0,0686852642421307;-39,5116;61,5268;5,64374;"L";"Fifth";0,990973501403454;0,00681506721196131;1;305,665082328571;84
"1706";"L_9-46d_ROI";2;0,0689805715626507;-31,1079;62,1112;22,198;"L";"Fifth";0,990793768388408;-0,00951858259433494;0;313,660593596638;128
"1707";"L_9a_ROI";3;0,0692542864722581;-19,1264;63,5189;24,194;"L";"Fifth";0,9905855833118;0,0436708402573872;1;318,833210847333;47
"1708";"L_10v_ROI";3;0,0695214851559644;-11,2491;51,1684;-14,5332;"L";"Fifth";0,990429842796482;0,0845340913977721;1;333,817191650065;271
"1709";"L_a10p_ROI";3;0,0697930231258137;-28,7112;65,2327;-5,46011;"L";"Fifth";0,989894544871445;0,0495666208044997;1;304,907816062106;3
"1710";"L_10pp_ROI";3;0,0700712781266111;-18,8377;60,9782;-12,0235;"L";"Fifth";0,989862544170292;0,0524698466471216;1;305,00468206377;23
"1711";"L_11l_ROI";3;0,0703302739787044;-26,8965;53,7804;-19,7647;"L";"Fifth";0,989540312868832;0,0140079538512786;1;315,775790507768;11
"1712";"L_13l_ROI";3;0,070594537158005;-24,0785;37,834;-26,5098;"L";"Fifth";0,989438118809077;0,0388320311100456;1;297,610828005998;22
"1713";"L_OFC_ROI";3;0,0708661579578062;-13,146;34,8502;-24,6168;"L";"Fifth";0,989181018760685;0,0545389033806686;1;319,776123890748;2
"1714";"L_47s_ROI";3;0,0710983936659302;-32,0441;32,3526;-25,9426;"L";"Fifth";0,989050186153597;0,0515042935074834;1;310,111769788375;148
"1715";"L_LIPd_ROI";1;0,071304866048639;-35,7009;-65,257;56,7199;"L";"Fifth";0,988984023703898;-0,0633060065478503;0;369,570457603989;14
"1716";"L_6a_ROI";1;0,071498912319176;-27,542;8,2589;67,653;"L";"Fifth";0,988675519318688;-0,0368521829889226;0;354,767139692036;8
"1717";"L_i6-8_ROI";3;0,0716737885434082;-31,5885;23,7374;60,5102;"L";"Fifth";0,988600760127035;0,0522801112815942;1;340,688456763179;8
"1718";"L_s6-8_ROI";3;0,0718491240053619;-18,5555;29,5158;60,8126;"L";"Fifth";0,988477059677537;0,0408344127299995;1;307,343490773157;21
"1719";"L_43_ROI";1;0,0720409997287207;-61,2396;3,19618;11,4308;"L";"Fifth";0,988269300826147;-0,0435285927767197;0;355,999804837742;20
"1720";"L_OP4_ROI";1;0,0722398818293368;-61,953;-9,73664;14,7042;"L";"Fifth";0,987817694190205;-0,0591138471668764;0;361,034735868905;3
"1721";"L_OP1_ROI";1;0,0724405796076186;-57,1733;-20,244;15,6766;"L";"Fifth";0,987524896772342;-0,0654523614030129;0;366,737606645487;4
"1722";"L_OP2-3_ROI";1;0,0726273555049761;-50,5104;-10,9681;10,7225;"L";"Fifth";0,987330636157633;-0,019096108503248;0;298,074453739256;2
"1723";"L_52_ROI";1;0,0728077701569048;-51,2079;-7,06764;-5,46048;"L";"Fifth";0,987240881569707;-0,0261449186293951;0;317,983506430749;5
"1724";"L_RI_ROI";1;0,072983407135317;-53,8032;-30,2787;13,7849;"L";"Fifth";0,986967286349454;-0,0502117726984675;0;350,78569184105;1
"1725";"L_PFcm_ROI";1;0,0731679232114794;-60,1456;-30,377;20,8591;"L";"Fifth";0,986890282955957;-0,0547222821876203;0;339,797207673771;3
"1726";"L_PoI2_ROI";1;0,0733464632012424;-45,7003;13,788;-14,1619;"L";"Fifth";0,986633010180871;-0,0189775040111021;0;308,870171035237;1
"1727";"L_TA2_ROI";1;0,0735143842098396;-54,5072;3,12467;-17,1579;"L";"Fifth";0,98628111858443;-0,0613164558559602;0;357,582113664291;6
"1728";"L_FOP4_ROI";2;0,0736864032417098;-47,6387;23,6667;1,83835;"L";"Fifth";0,986051550636711;-0,0208330141450472;0;318,583881482197;75
"1729";"L_MI_ROI";1;0,0738542756199822;-42,8322;21,9309;-11,7528;"L";"Fifth";0,985820071142118;-0,0390734672618488;0;337,650795081308;272
"1730";"L_Pir_ROI";3;0,0740223789382577;-33,2726;16,9705;-32,711;"L";"Fifth";0,985693757930866;0,00177231542079432;1;291,96254086606;50
"1731";"L_AVI_ROI";3;0,0741816495563407;-39,7103;32,4631;-16,2567;"L";"Fifth";0,98528853639011;0,0116723108758887;1;299,783491375646;21
"1732";"L_AAIC_ROI";3;0,0743522879706727;-35,9589;23,7719;-26,8958;"L";"Fifth";0,984811065152182;0,0158809431884957;1;313,563369904253;82
"1733";"L_FOP1_ROI";1;0,0744865554521871;-55,5269;9,70434;5,75185;"L";"Fifth";0,984591336269503;-0,0486633200817679;0;353,961997156855;120
"1734";"L_FOP3_ROI";2;0,0746128837303759;-45,5292;14,5183;0,45266;"L";"Fifth";0,984514018284531;-0,0192611479889078;0;323,789485638825;21
"1735";"L_FOP2_ROI";1;0,0747382910832665;-49,761;3,71351;5,92069;"L";"Fifth";0,984268514941132;-0,0332396481422231;0;352,345390466419;1
"1736";"L_PFt_ROI";1;0,0748571976307709;-59,8108;-29,2964;43,8859;"L";"Fifth";0,984151589195844;-0,0259529726478943;0;345,073843015975;4
"1737";"L_AIP_ROI";1;0,0749554428918546;-45,5819;-46,9839;55,7598;"L";"Fifth";0,983699431408644;-0,052139134223949;0;365,169123301503;8
"1738";"L_EC_ROI";3;0,0750577830606465;-31,4305;-11,1815;-39,9909;"L";"Fifth";0,983493951473083;0,0455722000238702;1;293,338055225582;1
"1739";"L_PreS_ROI";3;0,0751669061619512;-20,897;-42,2926;-21,407;"L";"Fifth";0,983430555788649;0,0449422367800329;1;293,334097100276;14
"1740";"L_H_ROI";3;0,075271738784591;-27,0313;-25,4185;-29,8975;"L";"Fifth";0,983225062090922;0,0129924763795068;1;305,373003144827;0
"1741";"L_ProS_ROI";3;0,0753804409008162;-11,1737;-59,7195;-3,60907;"L";"Fifth";0,982741351051972;0,0323860892872487;1;320,242301924491;11
"1742";"L_PeEc_ROI";1;0,0755016249647256;-34,9891;-8,67089;-42,7692;"L";"Fifth";0,982606014762091;-0,00218317786418037;0;274,184518779209;2
"1743";"L_STGa_ROI";1;0,0756389074084009;-52,4768;8,99194;-27,0001;"L";"Fifth";0,982476704848605;-0,0512358340488564;0;370,208750077507;97
"1744";"L_PBelt_ROI";1;0,0757485393958995;-59,3507;-27,8417;4,87703;"L";"Fifth";0,981740860054211;-0,045443249714275;0;367,466435954238;30
"1745";"L_A5_ROI";1;0,0758456704447199;-62,381;-19,3909;-4,91504;"L";"Fifth";0,981344366138622;-0,0557937995950648;0;361,384031219298;20
"1746";"L_PHA1_ROI";3;0,0759533729829853;-24,5016;-42,7113;-25,8525;"L";"Fifth";0,980898240568169;0,0378920704909349;1;315,995544451127;0
"1747";"L_PHA3_ROI";3;0,0760662413493046;-32,5601;-44,2049;-31,031;"L";"Fifth";0,980835373138594;0,0426801934720903;1;337,514524708736;3
"1748";"L_STSda_ROI";1;0,0761694402320599;-60,3443;-7,3325;-15,4202;"L";"Fifth";0,980502258872101;-0,0322926574767067;0;352,859929764276;9
"1749";"L_STSdp_ROI";3;0,0762786272288236;-62,3837;-34,8502;-2,63731;"L";"Fifth";0,980306567269563;0,0213066095601042;1;333,80687634399;13
