"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"6547";19054;"L_pOFC_ROI";3;0,0366127818577982;-21,0631;18,4754;-29,5118;"L";"Third";0,995708929226806;0,0135143934799931;1;2263,91810393772;12
"6548";19085;"L_pOFC_ROI";3;0,036622877630597;-19,4923;22,1483;-28,6852;"L";"Third";0,995703217832831;0,00530979717677184;1;2179,2942446006;4
"6549";19086;"L_pOFC_ROI";3;0,0366329764493602;-19,854;20,3966;-28,9425;"L";"Third";0,995689650145778;0,0157087564574435;1;2222,95262214092;2
"6550";19087;"L_pOFC_ROI";3;0,0366430702003718;-20,2668;18,6723;-29,2114;"L";"Third";0,995687154457135;0,0201692642720977;1;2252,17657153738;3
"6551";19117;"L_pOFC_ROI";3;0,0366531356183122;-18,6999;22,3968;-28,403;"L";"Third";0,995675046350479;0,00922570067018564;1;2123,41552586937;66
"6552";19118;"L_pOFC_ROI";3;0,0366630289293303;-19,0594;20,6177;-28,6505;"L";"Third";0,995663182864067;0,0119180968734096;1;2176,41647253787;7
"6553";19119;"L_pOFC_ROI";3;0,0366729812311472;-19,4714;18,8636;-28,9068;"L";"Third";0,995655582273594;0,0190970853378357;1;2264,50814266642;1
"6554";19120;"L_pOFC_ROI";3;0,0366831872598007;-19,9349;17,1413;-29,1783;"L";"Third";0,995646538394877;0,0206548433658279;1;2248,37440249522;21
"6555";19148;"L_pOFC_ROI";3;0,0366933548239409;-17,9134;22,6339;-28,1123;"L";"Third";0,995628827742191;0,0102977788741323;1;2137,45008173581;219
"6556";19149;"L_pOFC_ROI";3;0,0367032456523225;-18,269;20,8295;-28,352;"L";"Third";0,995619359569896;0,0117722472071873;1;2143,82111614071;3
"6557";19150;"L_pOFC_ROI";3;0,0367131673947869;-18,6781;19,0478;-28,598;"L";"Third";0,99560500744869;0,0172647862307799;1;2207,68512898363;1
"6558";19151;"L_pOFC_ROI";3;0,0367231252523463;-19,1405;17,2956;-28,8566;"L";"Third";0,995595637445109;0,0299155188461728;1;2230,04860495883;66
"6559";19177;"L_pOFC_ROI";3;0,0367337492630996;-16,8364;24,6989;-27,576;"L";"Third";0,99558580191146;0,00457790221581338;1;2225,59943940104;121
"6560";19178;"L_pOFC_ROI";3;0,0367444034816256;-17,1338;22,8585;-27,8123;"L";"Third";0,995575891868283;0,00872488829806028;1;2104,17543536246;487
"6561";19179;"L_pOFC_ROI";3;0,0367544085196795;-17,4839;21,0311;-28,0464;"L";"Third";0,995565673525382;0,012586586390619;1;2162,07916031513;16
"6562";19180;"L_pOFC_ROI";3;0,0367642851093208;-17,8881;19,2238;-28,2845;"L";"Third";0,995556375988051;0,00766397686184661;1;2176,17202300004;4
"6563";19181;"L_pOFC_ROI";3;0,0367741080691024;-18,347;17,4438;-28,5325;"L";"Third";0,995550582497784;0,0282387251202147;1;2203,17305324461;15
"6564";19205;"L_pOFC_ROI";2;0,0367838900479486;-15,8306;26,7909;-27,0205;"L";"Third";0,995539927717553;-0,0204395760107228;0;2381,75660685898;25
"6565";19206;"L_pOFC_ROI";3;0,0367936983637232;-16,0719;24,9291;-27,2663;"L";"Third";0,995519438024939;0,00305016874320127;1;2286,89960124899;38
"6566";19207;"L_pOFC_ROI";3;0,0368034821704336;-16,3624;23,0703;-27,5018;"L";"Third";0,995513427436105;0,00699496347521063;1;2101,99264057045;782
"6567";19208;"L_pOFC_ROI";3;0,0368131749642318;-16,7053;21,2218;-27,7328;"L";"Third";0,995499469266982;0,0127692401348088;1;2156,61998809734;135
"6568";19209;"L_pOFC_ROI";3;0,0368228274446818;-17,1027;19,3909;-27,9653;"L";"Third";0,995492956735561;0,00761089894410107;1;2113,96388421126;19
"6569";19210;"L_pOFC_ROI";3;0,0368326897416726;-17,5556;17,5849;-28,2053;"L";"Third";0,995478043392958;0,0218807504860429;1;2154,02080395155;7
"6570";19234;"L_pOFC_ROI";3;0,0368425315966079;-15,3182;25,1446;-26,9415;"L";"Third";0,995473620509029;0,0121504093248394;1;2321,14471967982;11
"6571";19235;"L_pOFC_ROI";3;0,0368523497031024;-15,6004;23,2693;-27,1787;"L";"Third";0,995467177392495;0,0101119503671166;1;2173,34532365327;1949
"6572";19236;"L_pOFC_ROI";3;0,0368618491732624;-15,9345;21,4016;-27,4092;"L";"Third";0,995459676830733;0,0130269906420324;1;2065,75018404552;628
"6573";19237;"L_pOFC_ROI";3;0,0368711560773595;-16,3231;19,5489;-27,6388;"L";"Third";0,995450247043637;0,012019613140271;1;2107,97861347638;102
"6574";19238;"L_pOFC_ROI";3;0,0368804572642942;-16,7679;17,7186;-27,8735;"L";"Third";0,995437245476245;0,0105690250675098;1;2115,55414497195;33
"6575";19261;"L_pOFC_ROI";3;0,0368896720663012;-14,5768;25,3461;-26,5989;"L";"Third";0,995432243682115;0,0244114481305042;1;2283,36142985512;23
"6576";19262;"L_pOFC_ROI";3;0,0368989271049577;-14,8494;23,456;-26,8407;"L";"Third";0,99541526848331;0,00751104135554119;1;2234,03088340182;104
"6577";19263;"L_pOFC_ROI";3;0,0369081507263533;-15,1731;21,5708;-27,0734;"L";"Third";0,995409290818242;0,0083673593252846;1;2110,9456075151;66
"6578";19264;"L_pOFC_ROI";3;0,0369172019026173;-15,551;19,698;-27,303;"L";"Third";0,995395211275941;0,0110477532087956;1;2094,40846133499;68
"6579";19265;"L_pOFC_ROI";1;0,0369262456755841;-15,9854;17,8451;-27,5352;"L";"Third";0,995385050361548;0,000998486526480412;1;2166,44117748635;98
"6580";19266;"L_pOFC_ROI";3;0,0369353079577652;-16,477;16,0194;-27,7754;"L";"Third";0,995383651016912;0,0215062146884655;1;2134,91514687188;17
"6581";19289;"L_pOFC_ROI";3;0,0369441164779774;-14,111;23,6316;-26,4845;"L";"Third";0,995374222741197;0,00929113896655997;1;2235,56618343142;4
"6582";19290;"L_pOFC_ROI";1;0,0369529585030658;-14,4226;21,7305;-26,7224;"L";"Third";0,995366855294094;-0,000106237085439992;0;2190,81812164176;36
"6583";19291;"L_pOFC_ROI";3;0,0369618774297663;-14,788;19,8392;-26,9549;"L";"Third";0,995356285003098;0,00879412316625211;1;2175,12145412322;70
"6584";19292;"L_pOFC_ROI";1;0,0369707311913861;-15,2097;17,9652;-27,1876;"L";"Third";0,995342229188832;0,000753056153720847;1;2176,99726404734;102
"6585";19293;"L_pOFC_ROI";3;0,0369795682251568;-15,6894;16,1159;-27,4258;"L";"Third";0,995336514971417;0,0118035757099473;1;2138,57478904796;16
"6586";19316;"L_pOFC_ROI";2;0,0369883959757832;-13,6849;21,8822;-26,3528;"L";"Third";0,995328309198452;-0,00895547338159148;0;2260,39977129577;25
"6587";19317;"L_pOFC_ROI";3;0,0369970695067136;-14,0357;19,9738;-26,5912;"L";"Third";0,99531329941819;0,00448856071059882;1;2221,59068474644;51
"6588";19318;"L_pOFC_ROI";3;0,0370057026910091;-14,4427;18,08;-26,8274;"L";"Third";0,995294287161982;0,00271934117240598;1;2171,86299741106;28
"6589";19319;"L_pOFC_ROI";3;0,0370143272378803;-14,908;16,2085;-27,0668;"L";"Third";0,995290844904205;0,00479051186135531;1;2200,89596681919;51
"6590";19341;"L_pOFC_ROI";2;0,0370229466063455;-12,9621;22,0279;-25,9605;"L";"Third";0,995279792458753;-0,0120371579417889;0;2313,02687263226;60
"6591";19342;"L_pOFC_ROI";1;0,0370315729431355;-13,2964;20,1036;-26,208;"L";"Third";0,995275103425312;-0,0016687607200664;0;2243,5750452828;96
"6592";19343;"L_pOFC_ROI";3;0,0370400497408013;-13,6865;18,1913;-26,451;"L";"Third";0,995271454838213;0,00370603409182697;1;2198,72918893165;13
"6593";19344;"L_pOFC_ROI";3;0,0370485640988857;-14,1349;16,2988;-26,6947;"L";"Third";0,995258504096708;0,00241510547451153;1;2226,47454476187;53
"6594";19366;"L_pOFC_ROI";1;0,0370570421600933;-12,5723;20,2311;-25,801;"L";"Third";0,995250746593476;-0,00382489942169723;0;2254,48720892069;26
"6595";19367;"L_pOFC_ROI";1;0,0370654109835399;-12,9432;18,3015;-26,0538;"L";"Third";0,995221775056882;-0,00049415608924645;0;2221,41000978598;39
"6596";19368;"L_pOFC_ROI";1;0,0370737426164127;-13,3724;16,389;-26,3051;"L";"Third";0,995209280644116;0,000302242564942694;1;2255,29601196615;96
"6597";19389;"L_pOFC_ROI";3;0,0370822029127094;-11,866;20,3591;-25,3657;"L";"Third";0,995204683347994;0,000102533870737785;1;2236,0717446596;12
"6598";19390;"L_pOFC_ROI";1;0,0370907307790265;-12,2155;18,4132;-25,6314;"L";"Third";0,995190446204006;-0,000681963236965518;0;2241,99160927662;36
"6599";19391;"L_pOFC_ROI";2;0,0370990350426205;-12,623;16,4816;-25,8934;"L";"Third";0,995187308630743;-0,00515575246922021;0;2290,77436607797;2
"6600";19411;"L_pOFC_ROI";3;0,0371072745090208;-11,1805;20,4903;-24,8979;"L";"Third";0,995175809822879;0,00762052141111705;1;2220,17853658458;41
"6601";19412;"L_pOFC_ROI";3;0,0371155074319168;-11,5062;18,5292;-25,1791;"L";"Third";0,995162075103278;0,00513595695830758;1;2208,72357208234;27
"6602";19413;"L_pOFC_ROI";2;0,0371238043761456;-11,8894;16,5797;-25,4548;"L";"Third";0,995155808767387;-0,00601878202160683;0;2325,58802348547;0
"6603";19432;"L_pOFC_ROI";3;0,0371320181805349;-10,5188;20,628;-24,3935;"L";"Third";0,995143992850812;0,00851200221203403;1;2196,76836884352;34
"6604";19433;"L_pOFC_ROI";3;0,0371401265232227;-10,8183;18,6527;-24,6926;"L";"Third";0,995140164214668;0,0110039407726374;1;2155,05916621574;5
"6605";19434;"L_pOFC_ROI";3;0,037148155988232;-11,1749;16,6861;-24,9844;"L";"Third";0,99512101967229;0,00619605643117776;1;2258,6365299586;8
"6606";19452;"L_pOFC_ROI";3;0,0371560542530648;-9,88436;20,775;-23,8492;"L";"Third";0,995110170644238;0,00465674822039755;1;2191,54718877495;71
"6607";19453;"L_pOFC_ROI";3;0,0371637936957366;-10,1554;18,7866;-24,168;"L";"Third";0,99510210596697;0,00959765373671875;1;2105,15135956516;19
"6608";19454;"L_pOFC_ROI";3;0,0371714837583789;-10,4828;16,804;-24,478;"L";"Third";0,995083887610341;0,0139421796724766;1;2215,34113110816;7
"6609";19471;"L_pOFC_ROI";3;0,0371792209653286;-9,28026;20,9339;-23,2626;"L";"Third";0,995072341100638;0,00202715928694618;1;2207,6337910297;100
"6610";19472;"L_pOFC_ROI";3;0,0371869360063158;-9,52061;18,9337;-23,6022;"L";"Third";0,995068186750108;0,00630411016181922;1;2113,07804689886;293
"6611";19473;"L_pOFC_ROI";3;0,0371948106677254;-9,8165;16,9363;-23,9318;"L";"Third";0,995058112753383;0,0181633168958272;1;2232,89327427733;40
"6612";19490;"L_pOFC_ROI";3;0,0372024898142548;-8,9173;19,0964;-22,9932;"L";"Third";0,995050782446765;0,00701084169042808;1;2102,5844744845;2982
"6613";19491;"L_pOFC_ROI";3;0,0372101646367239;-9,17958;17,0854;-23,3432;"L";"Third";0,995042893020753;0,0111417531793726;1;2253,34003040092;231
"6614";19507;"L_pOFC_ROI";3;0,0372178231633572;-8,34826;19,2764;-22,34;"L";"Third";0,995033578143208;0,0118911779532898;1;2202,76433207148;1168
"6615";19508;"L_pOFC_ROI";3;0,0372253927283219;-8,57524;17,2534;-22,7105;"L";"Third";0,995014954708399;0,0123105819646147;1;2287,68555886369;307
"6616";19523;"L_pOFC_ROI";3;0,0372330039227159;-7,81564;19,4749;-21,6428;"L";"Third";0,995007237749408;0,0115349888781658;1;2242,54666675962;3012
"6617";19524;"L_pOFC_ROI";3;0,0372405341900878;-8,00621;17,4416;-22,0331;"L";"Third";0,994999822304331;0,0124527906086015;1;2263,8715441869;167
"6618";19538;"L_pOFC_ROI";1;0,0372480878398453;-7,32077;19,6922;-20,9027;"L";"Third";0,994983441764388;-0,00244760620554936;0;2241,41051137302;63
"6619";19539;"L_pOFC_ROI";3;0,0372555930248325;-7,47448;17,6507;-21,3119;"L";"Third";0,994977656290592;0,0080309404422551;1;2232,19822048073;29
"6620";47844;"R_pOFC_ROI";3;0,037262966728545;7,48263;15,5025;-21,103;"R";"Third";0,994975876410462;0,0124751738065822;1;2291,8400574447;5
"6621";47845;"R_pOFC_ROI";3;0,0372701977518088;8,09685;15,3739;-21,797;"R";"Third";0,994962122049811;0,0156425902908974;1;2241,12212566785;8
"6622";47846;"R_pOFC_ROI";3;0,0372773511676585;8,74497;15,2633;-22,4428;"R";"Third";0,994956163984377;0,0212948099884419;1;2209,63006794438;19
"6623";47847;"R_pOFC_ROI";3;0,0372845506120767;9,42397;15,1697;-23,0411;"R";"Third";0,994941839851663;0,0250463383666359;1;2210,70504279594;35
"6624";47848;"R_pOFC_ROI";3;0,0372916446857968;10,1304;15,0915;-23,5939;"R";"Third";0,994910097025253;0,0281920743885843;1;2189,07059436828;117
"6625";47849;"R_pOFC_ROI";3;0,037298655678797;10,8605;15,0266;-24,1048;"R";"Third";0,994901091478288;0,0307848059853651;1;2170,31960812245;145
"6626";47850;"R_pOFC_ROI";3;0,0373056571831084;11,6105;14,9725;-24,5779;"R";"Third";0,994895952788988;0,0269662695029452;1;2169,7234461433;115
"6627";47851;"R_pOFC_ROI";3;0,0373126267117549;12,377;14,9264;-25,0186;"R";"Third";0,99489101739238;0,0190274501252998;1;2144,66866297727;51
"6628";47852;"R_pOFC_ROI";3;0,037319597136224;13,1568;14,8858;-25,4323;"R";"Third";0,994882211533829;0,00577824011888967;1;2166,05641693759;8
"6629";47853;"R_pOFC_ROI";3;0,0373265098169368;13,9469;14,8481;-25,8248;"R";"Third";0,994867462349648;-0,000364973510739315;0;2261,18472333954;7
"6630";47854;"R_pOFC_ROI";3;0,0373333447527595;14,7446;14,8109;-26,2015;"R";"Third";0,994860558335808;-0,00192165056548388;0;2292,78036446871;10
"6631";47855;"R_pOFC_ROI";3;0,0373400837075313;15,5475;14,7723;-26,5675;"R";"Third";0,994852130685232;-0,000342445949812499;0;2288,82944817232;27
"6632";48349;"R_pOFC_ROI";3;0,0373468598405281;28,257;23,795;-29,4212;"R";"Third";0,994837510293181;0,01643367192064;1;2200,92274854776;3115
"6633";48390;"R_pOFC_ROI";3;0,0373534916493022;27,3021;25,5971;-28,878;"R";"Third";0,994828345590546;0,00926339403977276;1;2197,7961414405;38
"6634";48391;"R_pOFC_ROI";3;0,0373600214571816;27,4541;24,1609;-29,2894;"R";"Third";0,99482211585364;0,017367206128589;1;2247,33915214716;1890
"6635";48392;"R_pOFC_ROI";3;0,0373666178128898;27,64;22,7528;-29,724;"R";"Third";0,994818136659577;0,0126999516080125;1;2233,08703182127;147
"6636";48432;"R_pOFC_ROI";3;0,0373732571488233;26,4914;26,0036;-28,7576;"R";"Third";0,99480019292214;0,00692746787041752;1;2210,13677253225;5
"6637";48433;"R_pOFC_ROI";3;0,0373797710925546;26,6486;24,526;-29,1475;"R";"Third";0,994786245938984;0,0140990613412307;1;2264,05463570142;52
"6638";48434;"R_pOFC_ROI";3;0,0373861941929038;26,8433;23,0741;-29,557;"R";"Third";0,99477973267016;0,0195531601606183;1;2231,36650261722;262
"6639";48471;"R_pOFC_ROI";3;0,0373926274396596;25,5617;27,9414;-28,2621;"R";"Third";0,994773760330996;0,0307064745292715;1;2244,09396892346;159
"6640";48472;"R_pOFC_ROI";3;0,0373991117530253;25,6797;26,4066;-28,6236;"R";"Third";0,99475757130343;0,0134241676628968;1;2164,11962251606;6
"6641";48473;"R_pOFC_ROI";3;0,0374055432821183;25,8411;24,8898;-28,9944;"R";"Third";0,994755749377066;0,0147656681795154;1;2253,47262769676;23
"6642";48474;"R_pOFC_ROI";3;0,0374122159617988;26,0435;23,3962;-29,3811;"R";"Third";0,994733390772568;0,0220495194487672;1;2231,11151711001;254
"6643";48511;"R_pOFC_ROI";3;0,0374184968493201;24,8678;26,8055;-28,4758;"R";"Third";0,994726564382802;0,0182966888520025;1;2165,13988575977;31
"6644";48512;"R_pOFC_ROI";3;0,0374246490734443;25,0325;25,2512;-28,8294;"R";"Third";0,994708496789664;0,0216806031950337;1;2226,35656300206;28
"6645";48513;"R_pOFC_ROI";3;0,0374307666736241;25,2413;23,718;-29,1956;"R";"Third";0,994700361629139;0,0275618730757964;1;2238,36473946799;357
"6646";48514;"R_pOFC_ROI";3;0,0374369173768984;25,4913;22,2112;-29,5814;"R";"Third";0,994690047159845;0,0330647054975082;1;2200,51011557987;1939
"6647";48550;"R_pOFC_ROI";3;0,0374428433514544;24,0564;27,199;-28,314;"R";"Third";0,994680580954477;0,0202707080688922;1;2175,45855773075;139
"6648";48551;"R_pOFC_ROI";3;0,0374486147658031;24,2237;25,6095;-28,6525;"R";"Third";0,9946644945432;0,025653338518204;1;2205,23334324696;1419
"6649";48552;"R_pOFC_ROI";3;0,0374545230115473;24,4377;24,0386;-29,0002;"R";"Third";0,994643204591252;0,0315398950898505;1;2217,59579055384;674
"6650";48553;"R_pOFC_ROI";3;0,0374603276786388;24,696;22,492;-29,3641;"R";"Third";0,994642169306741;0,0387343616558347;1;2188,18488141358;2328
"6651";48588;"R_pOFC_ROI";3;0,0374660810048324;23,2464;27,586;-28,1389;"R";"Third";0,994621407911563;0,0192357305374019;1;2139,70199756939;154
"6652";48589;"R_pOFC_ROI";3;0,0374718729786662;23,4154;25,9633;-28,4637;"R";"Third";0,994617319948443;0,0196450233691151;1;2175,14049466733;280
"6653";48590;"R_pOFC_ROI";3;0,0374773767590744;23,6333;24,3569;-28,7947;"R";"Third";0,9946095626947;0,0301014507701418;1;2208,57634800573;349
"6654";48591;"R_pOFC_ROI";3;0,0374828797301008;23,8985;22,7727;-29,1388;"R";"Third";0,994584755758112;0,0352601983787701;1;2175,9522669955;136
"6655";48592;"R_pOFC_ROI";3;0,0374882346006625;24,2083;21,2164;-29,5029;"R";"Third";0,994575263524369;0,0413703212882007;1;2185,1472379014;2476
"6656";48626;"R_pOFC_ROI";3;0,0374935488794597;22,6086;26,3113;-28,2635;"R";"Third";0,994563908931031;0,0165737237386009;1;2175,09097533842;139
"6657";48627;"R_pOFC_ROI";3;0,0374987379464051;22,8292;24,6716;-28,5794;"R";"Third";0,994532259634442;0,0202069774051326;1;2158,78139325651;79
"6658";48628;"R_pOFC_ROI";3;0,0375037817826062;23,0996;23,0519;-28,9054;"R";"Third";0,994522174994373;0,0289659094798426;1;2150,82319441962;18
"6659";48629;"R_pOFC_ROI";3;0,0375088713420701;23,4177;21,4581;-29,2482;"R";"Third";0,994511588175792;0,0425017301497774;1;2190,70748299379;1132
"6660";48662;"R_pOFC_ROI";3;0,0375140083872239;21,8039;26,6521;-28,0524;"R";"Third";0,99449783621779;0,0183088569460995;1;2127,84470323065;57
"6661";48663;"R_pOFC_ROI";3;0,0375189149411338;22,0262;24,9813;-28,3548;"R";"Third";0,99449006577441;0,0231112152605629;1;2154,12599691546;71
"6662";48664;"R_pOFC_ROI";3;0,0375237236813824;22,3002;23,3283;-28,6642;"R";"Third";0,994474646560375;0,0210522708594496;1;2104,64328221878;22
"6663";48665;"R_pOFC_ROI";3;0,037529280339936;22,6247;21,6992;-28,9877;"R";"Third";0,994464895705421;0,0356076791012215;1;2179,37913487497;95
"6664";48666;"R_pOFC_ROI";3;0,0375342056899501;22,997;20,0999;-29,3321;"R";"Third";0,994456092603755;0,0280326340875113;1;2183,44635652324;12
"6665";48697;"R_pOFC_ROI";3;0,0375389705682843;21,0021;26,9841;-27,8312;"R";"Third";0,994452192394703;0,00900269282483154;1;2136,7394184296;53
"6666";48698;"R_pOFC_ROI";3;0,0375437548120788;21,2251;25,2845;-28,1212;"R";"Third";0,994443362484647;0,0182652811495174;1;2177,59984927773;6
"6667";48699;"R_pOFC_ROI";3;0,0375483226640181;21,5013;23,6004;-28,4158;"R";"Third";0,99442174805669;0,0131548106620336;1;2153,23310127992;5
"6668";48700;"R_pOFC_ROI";3;0,0375529882418667;21,8303;21,938;-28,7215;"R";"Third";0,994403439721629;0,0285433851514712;1;2154,63788954724;15
"6669";48701;"R_pOFC_ROI";3;0,0375574251914736;22,2099;20,3037;-29,0453;"R";"Third";0,994397302457546;0,0324163872098291;1;2185,6650046688;51
"6670";48733;"R_pOFC_ROI";3;0,0375618749252673;20,4268;25,5794;-27,8793;"R";"Third";0,994389983864593;0,00660710673216926;1;2239,25577462742;6
"6671";48734;"R_pOFC_ROI";3;0,0375662783613759;20,7039;23,8665;-28,1604;"R";"Third";0,994387667352939;0,0135050389779115;1;2251,03497026082;0
"6672";48735;"R_pOFC_ROI";3;0,0375716627412075;21,0354;22,1732;-28,4501;"R";"Third";0,994369583607948;0,0240216634253646;1;2139,84602037147;33
"6673";48736;"R_pOFC_ROI";3;0,0375759741660377;21,4201;20,5059;-28,755;"R";"Third";0,994346435569946;0,0310975070634725;1;2190,24452147063;67
"6674";48737;"R_pOFC_ROI";3;0,0375803103368708;21,8553;18,871;-29,0819;"R";"Third";0,994336601309918;0,00397175273214198;1;2200,51797152348;2
"6675";48767;"R_pOFC_ROI";3;0,0375846401483004;19,6322;25,8645;-27,6293;"R";"Third";0,994322841704727;0,00272849055191459;1;2291,20389436031;11
"6676";48768;"R_pOFC_ROI";3;0,037588992790708;19,9088;24,1251;-27,8985;"R";"Third";0,994322044185158;0,00893491141062471;1;2295,46234978046;1
"6677";48769;"R_pOFC_ROI";3;0,0375931917318104;20,241;22,403;-28,1737;"R";"Third";0,994302480863903;0,01934026386957;1;2197,53177565951;30
"6678";48770;"R_pOFC_ROI";3;0,0375972012689877;20,6286;20,7049;-28,4616;"R";"Third";0,994294019375365;0,032236208265926;1;2202,02762734444;114
"6679";48771;"R_pOFC_ROI";3;0,0376011990366308;21,0694;19,0373;-28,7687;"R";"Third";0,994282621843101;0,0165820156704817;1;2188,67081491158;6
"6680";48801;"R_pOFC_ROI";3;0,0376051603251927;19,1169;24,3745;-27,6302;"R";"Third";0,994278259151123;0,00468052355790904;1;2366,26924446067;1
"6681";48802;"R_pOFC_ROI";3;0,0376091166316043;19,4483;22,6258;-27,8927;"R";"Third";0,994255575101741;0,0259379400069503;1;2205,54696746001;47
"6682";48803;"R_pOFC_ROI";3;0,0376130994884383;19,8365;20,899;-28,1653;"R";"Third";0,994239168679898;0,0303780182914657;1;2151,0385969941;128
"6683";48804;"R_pOFC_ROI";3;0,03761702129852;20,2803;19,2008;-28,4545;"R";"Third";0,994227904334355;0,0315707595834309;1;2194,6061480639;14
"6684";48805;"R_pOFC_ROI";1;0,0376210440965662;20,7769;17,5374;-28,7667;"R";"Third";0,99420853372267;-0,000725096687313905;0;2252,96722378334;9
"6685";48833;"R_pOFC_ROI";2;0,0376250869591428;18,3293;24,6131;-27,3555;"R";"Third";0,994203840358272;-0,00200127623374263;0;2378,18789580352;6
"6686";48834;"R_pOFC_ROI";3;0,0376290216980374;18,6583;22,8402;-27,607;"R";"Third";0,994170841352566;0,0258106913308698;1;2253,87078368202;6
"6687";48835;"R_pOFC_ROI";3;0,0376328739555263;19,0451;21,0868;-27,8662;"R";"Third";0,994162378929006;0,0285959856944857;1;2159,41919311339;58
"6688";48836;"R_pOFC_ROI";3;0,0376366365794139;19,4893;19,3599;-28,1395;"R";"Third";0,99414222962804;0,035043303066085;1;2208,27231924802;218
"6689";48837;"R_pOFC_ROI";3;0,0376404406244431;19,9889;17,666;-28,4331;"R";"Third";0,994131818634673;0,0167382755512193;1;2202,33005670365;11
"6690";48864;"R_pOFC_ROI";3;0,0376440285428181;17,5468;24,8393;-27,0739;"R";"Third";0,994125128222192;0,015072127395868;1;2327,11464674;5
"6691";48865;"R_pOFC_ROI";3;0,0376474474045779;17,8719;23,0445;-27,3163;"R";"Third";0,994109333236535;0,0145826934286503;1;2372,43761473028;3
"6692";48866;"R_pOFC_ROI";3;0,0376509062117358;18,2555;21,2667;-27,5641;"R";"Third";0,994099384455255;0,0306347323703631;1;2161,11414938022;97
"6693";48867;"R_pOFC_ROI";3;0,0376541984612322;18,6977;19,5132;-27,8234;"R";"Third";0,994094125891762;0,0310990899335703;1;2179,35205767774;116
"6694";48868;"R_pOFC_ROI";3;0,0376574733358308;19,1975;17,7907;-28,1006;"R";"Third";0,99408551146249;0,0295772875998142;1;2222,80304606659;6
"6695";48869;"R_pOFC_ROI";3;0,0376607874214541;19,7519;16,1059;-28,4013;"R";"Third";0,994063814769953;0,01703438312471;1;2204,98330996246;1
"6696";48894;"R_pOFC_ROI";3;0,0376640596918847;16,5067;26,8735;-26,5451;"R";"Third";0,994060429254337;0,0326039759607475;1;2245,81089323167;28
"6697";48895;"R_pOFC_ROI";3;0,0376671565962758;16,7704;25,052;-26,7841;"R";"Third";0,994035514628973;0,0335631337068769;1;2281,82884731232;60
"6698";48896;"R_pOFC_ROI";3;0,0376698100013333;17,0903;23,2375;-27,0198;"R";"Third";0,994030654416683;0,00416712178179749;1;2395,87059261005;0
"6699";48897;"R_pOFC_ROI";3;0,0376725182477081;17,4689;21,4375;-27,2583;"R";"Third";0,994018315852944;0,0382192663392665;1;2264,3527164097;262
"6700";48898;"R_pOFC_ROI";3;0,0376752548849599;17,9069;19,6594;-27,5059;"R";"Third";0,99401294550442;0,0253686895845427;1;2152,68308737558;35
"6701";48899;"R_pOFC_ROI";3;0,0376779981558927;18,4041;17,9102;-27,7688;"R";"Third";0,993986871156248;0,030608649528505;1;2195,8021825019;35
"6702";48900;"R_pOFC_ROI";3;0,0376809563679272;18,9584;16,1967;-28,0528;"R";"Third";0,993976876295599;0,0208936742369262;1;2219,39517660263;7
"6703";48925;"R_pOFC_ROI";3;0,0376842134781367;16,0011;25,2501;-26,4847;"R";"Third";0,993966611722142;0,033884455408411;1;2317,39552916007;82
"6704";48926;"R_pOFC_ROI";3;0,0376870268556277;16,3146;23,4183;-26,7159;"R";"Third";0,993940208715939;0,00912554795555557;1;2335,83659903572;3
"6705";48927;"R_pOFC_ROI";3;0,0376899275894081;16,6864;21,5982;-26,9476;"R";"Third";0,993927602132975;0,0275533914720291;1;2353,26455347785;60
"6706";48928;"R_pOFC_ROI";3;0,0376925714645171;17,1182;19,7975;-27,1859;"R";"Third";0,993918435790001;0,0346064773078083;1;2174,39756386895;180
"6707";48929;"R_pOFC_ROI";3;0,0376961948546148;17,6103;18,0234;-27,437;"R";"Third";0,993912469270482;0,0236451461345748;1;2180,8826427954;29
"6708";48953;"R_pOFC_ROI";3;0,0376989239918089;15,2403;25,4332;-26,1731;"R";"Third";0,993893173740882;0,0297113329580194;1;2318,28755928023;71
"6709";48954;"R_pOFC_ROI";3;0,0377016705444387;15,546;23,5861;-26,4028;"R";"Third";0,993870450658786;0,0206662485920362;1;2276,13544103805;25
"6710";48955;"R_pOFC_ROI";3;0,0377043405243341;15,9095;21,7481;-26,6303;"R";"Third";0,993861467560352;0,0166912741281922;1;2364,06501444611;77
"6711";48956;"R_pOFC_ROI";3;0,037707034834902;16,3331;19,9268;-26,862;"R";"Third";0,993846707105952;0,0392586819208708;1;2254,69438243253;348
"6712";48957;"R_pOFC_ROI";3;0,0377097705644013;16,8176;18,1296;-27,1039;"R";"Third";0,993828330773668;0,0204049246934879;1;2168,87813701018;10
"6713";48958;"R_pOFC_ROI";3;0,0377125068693238;17,3626;16,3639;-27,3617;"R";"Third";0,993818735099798;0,0205411685731478;1;2169,33328165121;11
"6714";48981;"R_pOFC_ROI";3;0,0377152398788435;14,4891;25,601;-25,8464;"R";"Third";0,993805581231269;0,0228156861675039;1;2310,82829155907;89
"6715";48982;"R_pOFC_ROI";3;0,0377178352578405;14,7857;23,7409;-26,0776;"R";"Third";0,993782869442972;0,0208174282911255;1;2242,86874073118;66
