"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary"
"1277";53183;"R_V1_ROI";2;0,011461314669186;11,1828;-86,8725;7,16457;"R";1,00289394661984;-0,0413175791472344;0
"1278";53184;"R_V1_ROI";2;0,0114675047308691;11,1636;-87,403;8,0346;"R";1,00289079243483;-0,0400991463747868;0
"1279";53185;"R_V1_ROI";2;0,0114736689288239;11,1645;-87,9105;8,9316;"R";1,00288556397649;-0,0376099716842984;0
"1280";53186;"R_V1_ROI";2;0,0114797220197342;11,1892;-88,3974;9,85472;"R";1,00288313493769;-0,0347436959495652;0
"1281";53187;"R_V1_ROI";2;0,0114860425605042;11,2413;-88,8663;10,8026;"R";1,00287679876139;-0,0363947784189059;0
"1282";53188;"R_V1_ROI";2;0,0114922194092221;11,3248;-89,3189;11,7736;"R";1,0028672926173;-0,0341311689062013;0
"1283";53189;"R_V1_ROI";2;0,0114983929426116;11,4429;-89,7568;12,7653;"R";1,00286385448882;-0,0263475469158817;0
"1284";53206;"R_V1_ROI";2;0,0115046395686763;14,0405;-65,7438;-8,54708;"R";1,00286236076756;-0,0141390473430926;0
"1285";53207;"R_V1_ROI";2;0,0115108498337892;13,7777;-67,1128;-7,70264;"R";1,002861275021;-0,0152018839142981;0
"1286";53208;"R_V1_ROI";2;0,0115170233742999;13,5358;-68,4556;-6,86682;"R";1,00285342856202;-0,0284428802806921;0
"1287";53209;"R_V1_ROI";2;0,0115232585376162;13,3139;-69,7672;-6,04311;"R";1,00285046621214;-0,0345160484919691;0
"1288";53210;"R_V1_ROI";2;0,0115294037845752;13,1112;-71,0432;-5,23451;"R";1,00284483985864;-0,0389096625641901;0
"1289";53211;"R_V1_ROI";2;0,0115355728602469;12,9263;-72,2797;-4,44316;"R";1,00284034884033;-0,0285443586057377;0
"1290";53212;"R_V1_ROI";2;0,0115417882618431;12,7578;-73,4739;-3,67003;"R";1,00283859050861;-0,0249540372806127;0
"1291";53213;"R_V1_ROI";2;0,0115479812341647;12,6041;-74,6237;-2,9148;"R";1,00283153269387;-0,0193488765615037;0
"1292";53214;"R_V1_ROI";2;0,01155410665391;12,463;-75,7277;-2,17591;"R";1,00282930836586;-0,0175503711789059;0
"1293";53215;"R_V1_ROI";2;0,0115600990046623;12,3326;-76,785;-1,45072;"R";1,00282679832025;-0,0181012680911861;0
"1294";53216;"R_V1_ROI";2;0,0115661780753661;12,2108;-77,795;-0,735741;"R";1,00281355404299;-0,0290089906198855;0
"1295";53217;"R_V1_ROI";2;0,011572279304607;12,0955;-78,7575;-0,0268862;"R";1,00280771452612;-0,0266291262955569;0
"1296";53218;"R_V1_ROI";2;0,0115783263526033;11,9849;-79,6724;0,68021;"R";1,0028065269251;-0,0246434303897175;0
"1297";53219;"R_V1_ROI";2;0,0115844197824314;11,8776;-80,54;1,38998;"R";1,00279896845929;-0,023227191782585;0
"1298";53220;"R_V1_ROI";2;0,011590482365968;11,7725;-81,3609;2,10671;"R";1,00279658972792;-0,0245707333848926;0
"1299";53221;"R_V1_ROI";2;0,0115965558709178;11,6691;-82,1363;2,83437;"R";1,00279258892837;-0,0251905375942769;0
"1300";53222;"R_V1_ROI";2;0,0116028156327715;11,5675;-82,8677;3,57653;"R";1,00278369368727;-0,0200171547904409;0
"1301";53223;"R_V1_ROI";2;0,0116089086653041;11,4685;-83,5574;4,33629;"R";1,00278188167607;-0,0176851100655871;0
"1302";53224;"R_V1_ROI";2;0,0116149935054329;11,3736;-84,2079;5,11624;"R";1,00277872548599;-0,0214649193378807;0
"1303";53225;"R_V1_ROI";2;0,0116212836213525;11,2849;-84,8225;5,91847;"R";1,00277100296437;-0,0307255387040841;0
"1304";53226;"R_V1_ROI";2;0,0116274088745636;11,2051;-85,4043;6,74454;"R";1,00276766922408;-0,0428474753494904;0
"1305";53227;"R_V1_ROI";2;0,0116334042302947;11,1375;-85,9568;7,59553;"R";1,00276028166926;-0,0442678725535251;0
"1306";53228;"R_V1_ROI";2;0,0116394310361944;11,0856;-86,4836;8,47198;"R";1,00275435727855;-0,0432801951716557;0
"1307";53229;"R_V1_ROI";2;0,011645421025958;11,0534;-86,9878;9,37395;"R";1,00275178982662;-0,0427910006710423;0
"1308";53230;"R_V1_ROI";2;0,0116514010691566;11,0449;-87,4725;10,301;"R";1,00274968821105;-0,0368161875917385;0
"1309";53231;"R_V1_ROI";2;0,0116574183820204;11,064;-87,9403;11,2522;"R";1,00274658029806;-0,0341217307579306;0
"1310";53232;"R_V1_ROI";2;0,0116634178100617;11,1146;-88,3934;12,2261;"R";1,00274157391732;-0,0271126202600958;0
"1311";53233;"R_V1_ROI";2;0,0116694407196638;11,2004;-88,8335;13,2209;"R";1,00273705105511;-0,0215561107703945;0
"1312";53250;"R_V1_ROI";2;0,0116754706979934;13,8721;-65,8796;-7,74975;"R";1,00273004485446;-0,0183359853154963;0
"1313";53251;"R_V1_ROI";2;0,0116814741780824;13,6536;-67,248;-6,90409;"R";1,00272767083152;-0,0271740467424542;0
"1314";53252;"R_V1_ROI";2;0,0116875047414852;13,4547;-68,5884;-6,06665;"R";1,00272412558026;-0,0351945591756664;0
"1315";53253;"R_V1_ROI";2;0,0116935208770364;13,2735;-69,8951;-5,24068;"R";1,00272077180682;-0,0357163424887563;0
"1316";53254;"R_V1_ROI";2;0,0116995307469454;13,1082;-71,1633;-4,42872;"R";1,00271095254417;-0,0333137260275127;0
"1317";53255;"R_V1_ROI";2;0,0117055348616906;12,9568;-72,3887;-3,63223;"R";1,00270865105266;-0,0271949580467624;0
"1318";53256;"R_V1_ROI";2;0,0117115225912123;12,817;-73,5683;-2,85144;"R";1,00270347459787;-0,0229384027343948;0
"1319";53257;"R_V1_ROI";2;0,0117175252274095;12,6864;-74,7001;-2,08536;"R";1,00269746147894;-0,0211656425919861;0
"1320";53258;"R_V1_ROI";2;0,0117235654765177;12,5626;-75,7827;-1,33187;"R";1,00269405431256;-0,0191570423051671;0
"1321";53259;"R_V1_ROI";2;0,0117295899687116;12,4433;-76,8152;-0,58802;"R";1,00268635292609;-0,0265740143989441;0
"1322";53260;"R_V1_ROI";2;0,0117356229227467;12,3265;-77,797;0,149774;"R";1,00267707357381;-0,0291427618767789;0
"1323";53261;"R_V1_ROI";2;0,0117416998293934;12,2103;-78,7283;0,88539;"R";1,00267125005998;-0,0169860892331032;0
"1324";53262;"R_V1_ROI";2;0,0117477355567302;12,0934;-79,6091;1,62278;"R";1,0026698923966;-0,0204522107652562;0
"1325";53263;"R_V1_ROI";2;0,01175401888285;11,9749;-80,4403;2,36581;"R";1,00266726383294;-0,0277141406807067;0
"1326";53264;"R_V1_ROI";2;0,0117600921349205;11,8546;-81,223;3,11808;"R";1,00266064415282;-0,0231013680813659;0
"1327";53265;"R_V1_ROI";2;0,0117662030503239;11,7329;-81,9593;3,88283;"R";1,00265613694752;-0,0194356494590475;0
"1328";53266;"R_V1_ROI";2;0,0117723131696531;11,611;-82,6514;4,66296;"R";1,00265230636512;-0,0199395390602058;0
"1329";53267;"R_V1_ROI";2;0,0117784405938611;11,4906;-83,3024;5,46092;"R";1,00265165662665;-0,0261916849273843;0
"1330";53268;"R_V1_ROI";2;0,0117845308918195;11,3743;-83,9158;6,27878;"R";1,00264471410749;-0,035021264685016;0
"1331";53269;"R_V1_ROI";2;0,0117906194213626;11,2651;-84,4952;7,11818;"R";1,00264141712296;-0,0383034659777992;0
"1332";53270;"R_V1_ROI";2;0,0117966056305067;11,1667;-85,0447;7,98037;"R";1,0026352604241;-0,0429684951108688;0
"1333";53271;"R_V1_ROI";2;0,0118025567114752;11,083;-85,5681;8,86613;"R";1,00263279433761;-0,0440778869160674;0
"1334";53272;"R_V1_ROI";2;0,0118085398858381;11,0182;-86,0692;9,77581;"R";1,00262589939975;-0,0467110021851979;0
"1335";53273;"R_V1_ROI";2;0,0118145278960545;10,9767;-86,5512;10,7093;"R";1,00261850213967;-0,0446570401001098;0
"1336";53274;"R_V1_ROI";2;0,0118205358654473;10,9626;-87,0174;11,6661;"R";1,00261321766357;-0,0382576001060828;0
"1337";53275;"R_V1_ROI";2;0,0118265950173683;10,98;-87,4701;12,645;"R";1,00260926294473;-0,0320157676781778;0
"1338";53276;"R_V1_ROI";2;0,0118325824702809;11,0329;-87,9112;13,6448;"R";1,00260511411505;-0,0255622814689046;0
"1339";53291;"R_V1_ROI";2;0,011838576074322;14,1766;-63,2125;-8,65667;"R";1,00260384415043;-0,00845611639221438;0
"1340";53292;"R_V1_ROI";2;0,0118445759629846;13,9615;-64,6187;-7,80824;"R";1,0026015728531;-0,0133797701627982;0
"1341";53293;"R_V1_ROI";2;0,0118505108781127;13,7682;-66,0084;-6,96047;"R";1,0025947033719;-0,021673087733616;0
