"";"x";"y";"z";"Label";"Hemisphere"
"365";"-11.6958";"-58.4793";"-5.87591";"L_ProS_ROI";"L"
"366";"-11.7346";"-57.1154";"-6.48378";"L_ProS_ROI";"L"
"367";"-11.8116";"-55.7675";"-7.0887";"L_ProS_ROI";"L"
"368";"-11.9309";"-54.4398";"-7.69327";"L_ProS_ROI";"L"
"369";"-12.096";"-53.1356";"-8.3003";"L_ProS_ROI";"L"
"370";"-12.3092";"-51.8567";"-8.9128";"L_ProS_ROI";"L"
"371";"-12.5717";"-50.6041";"-9.53382";"L_PreS_ROI";"L"
"372";"-12.8837";"-49.3777";"-10.1664";"L_PreS_ROI";"L"
"373";"-13.2439";"-48.1762";"-10.8136";"L_PreS_ROI";"L"
"374";"-13.6498";"-46.9975";"-11.4777";"L_H_ROI";"L"
"375";"-14.0979";"-45.8386";"-12.1611";"L_H_ROI";"L"
"376";"-14.5834";"-44.6955";"-12.8652";"L_H_ROI";"L"
"377";"-15.1002";"-43.5639";"-13.5907";"L_H_ROI";"L"
"378";"-11.922";"-62.654";"-4.80468";"L_ProS_ROI";"L"
"379";"-11.9135";"-61.2659";"-5.44735";"L_ProS_ROI";"L"
"380";"-11.9285";"-59.878";"-6.08244";"L_ProS_ROI";"L"
"381";"-11.973";"-58.4973";"-6.71139";"L_ProS_ROI";"L"
"382";"-12.0523";"-57.1299";"-7.3359";"L_ProS_ROI";"L"
"383";"-12.1712";"-55.7804";"-7.95796";"L_ProS_ROI";"L"
"384";"-12.3333";"-54.4527";"-8.57984";"L_ProS_ROI";"L"
"385";"-12.5416";"-53.149";"-9.20407";"L_ProS_ROI";"L"
"386";"-12.798";"-51.8709";"-9.83336";"L_ProS_ROI";"L"
"387";"-13.1031";"-50.6185";"-10.4705";"L_PreS_ROI";"L"
"388";"-13.4568";"-49.3912";"-11.1182";"L_PreS_ROI";"L"
"389";"-13.8573";"-48.1873";"-11.7792";"L_PreS_ROI";"L"
"390";"-14.3019";"-47.0042";"-12.4557";"L_H_ROI";"L"
"391";"-14.7868";"-45.8383";"-13.1495";"L_H_ROI";"L"
"392";"-15.3068";"-44.6856";"-13.8619";"L_H_ROI";"L"
"393";"-15.8559";"-43.5414";"-14.5933";"L_H_ROI";"L"
"394";"-16.427";"-42.4008";"-15.3435";"L_H_ROI";"L"
"395";"-17.0126";"-41.2591";"-16.1111";"L_H_ROI";"L"
"396";"-12.0793";"-62.669";"-5.59241";"L_V1_ROI";"L"
"397";"-12.108";"-61.2716";"-6.24901";"L_ProS_ROI";"L"
"398";"-12.1627";"-59.8773";"-6.89937";"L_ProS_ROI";"L"
"399";"-12.2489";"-58.4928";"-7.54454";"L_ProS_ROI";"L"
"400";"-12.3714";"-57.1234";"-8.18589";"L_ProS_ROI";"L"
"401";"-12.5341";"-55.7734";"-8.8251";"L_ProS_ROI";"L"
"402";"-12.7405";"-54.4457";"-9.46418";"L_ProS_ROI";"L"
"403";"-12.9927";"-53.1422";"-10.1054";"L_ProS_ROI";"L"
"404";"-13.2923";"-51.8637";"-10.7512";"L_ProS_ROI";"L"
"405";"-13.6396";"-50.61";"-11.4041";"L_PreS_ROI";"L"
"406";"-14.0338";"-49.3798";"-12.0666";"L_PreS_ROI";"L"
"407";"-14.4732";"-48.171";"-12.741";"L_PreS_ROI";"L"
"408";"-14.9546";"-46.9805";"-13.4294";"L_PreS_ROI";"L"
"409";"-15.4739";"-45.8047";"-14.1333";"L_H_ROI";"L"
"410";"-16.0258";"-44.6392";"-14.8535";"L_H_ROI";"L"
"411";"-16.6041";"-43.4792";"-15.5905";"L_H_ROI";"L"
"412";"-17.2016";"-42.3201";"-16.3435";"L_H_ROI";"L"
"413";"-17.8106";"-41.1568";"-17.1111";"L_H_ROI";"L"
"414";"-12.2331";"-62.6575";"-6.37783";"L_V1_ROI";"L"
"415";"-12.3026";"-61.2539";"-7.04875";"L_V1_ROI";"L"
"416";"-12.4001";"-59.8558";"-7.71451";"L_ProS_ROI";"L"
"417";"-12.5305";"-58.4692";"-8.37581";"L_ProS_ROI";"L"
"418";"-12.6979";"-57.0991";"-9.03375";"L_ProS_ROI";"L"
"419";"-12.9058";"-55.7489";"-9.68974";"L_ProS_ROI";"L"
"420";"-13.1569";"-54.4211";"-10.3456";"L_ProS_ROI";"L"
"421";"-13.4531";"-53.1169";"-11.0033";"L_ProS_ROI";"L"
"422";"-13.7953";"-51.8366";"-11.6651";"L_ProS_ROI";"L"
"423";"-14.1835";"-50.5795";"-12.3333";"L_PreS_ROI";"L"
"424";"-14.6167";"-49.3439";"-13.0101";"L_PreS_ROI";"L"
"425";"-15.0927";"-48.1273";"-13.6977";"L_PreS_ROI";"L"
"426";"-15.6082";"-46.9265";"-14.3976";"L_PreS_ROI";"L"
"427";"-16.159";"-45.7376";"-15.1113";"L_H_ROI";"L"
"428";"-16.7394";"-44.5561";"-15.8392";"L_H_ROI";"L"
"429";"-17.3433";"-43.3773";"-16.5815";"L_H_ROI";"L"
"430";"-17.9635";"-42.1965";"-17.3372";"L_H_ROI";"L"
"431";"-18.5921";"-41.0091";"-18.1048";"L_H_ROI";"L"
"432";"-12.3929";"-62.6239";"-7.16247";"L_V1_ROI";"L"
"433";"-12.5062";"-61.2169";"-7.84749";"L_V1_ROI";"L"
"434";"-12.6489";"-59.8171";"-8.52821";"L_V1_ROI";"L"
"435";"-12.8251";"-58.43";"-9.20507";"L_ProS_ROI";"L"
"436";"-13.0385";"-57.0598";"-9.8789";"L_ProS_ROI";"L"
"437";"-13.2918";"-55.7094";"-10.551";"L_ProS_ROI";"L"
"438";"-13.5874";"-54.3807";"-11.2228";"L_ProS_ROI";"L"
"439";"-13.9267";"-53.0744";"-11.8964";"L_ProS_ROI";"L"
"440";"-14.3101";"-51.7904";"-12.5736";"L_V2_ROI";"L"
"441";"-14.7375";"-50.5275";"-13.2566";"L_PreS_ROI";"L"
"442";"-15.2073";"-49.2838";"-13.9474";"L_PreS_ROI";"L"
"443";"-15.7172";"-48.0566";"-14.6477";"L_PreS_ROI";"L"
"444";"-16.2637";"-46.8424";"-15.359";"L_PreS_ROI";"L"
"445";"-16.8423";"-45.6371";"-16.0823";"L_PreS_ROI";"L"
"446";"-17.4475";"-44.4365";"-16.8179";"L_H_ROI";"L"
"447";"-18.0729";"-43.2357";"-17.5655";"L_H_ROI";"L"
"448";"-18.7114";"-42.0304";"-18.3241";"L_H_ROI";"L"
"449";"-12.5686";"-62.5727";"-7.94722";"L_V1_ROI";"L"
"450";"-12.7277";"-61.1648";"-8.6455";"L_V1_ROI";"L"
"451";"-12.917";"-59.7651";"-9.34019";"L_V1_ROI";"L"
"452";"-13.1398";"-58.3783";"-10.0315";"L_ProS_ROI";"L"
"453";"-13.3992";"-57.0081";"-10.7202";"L_ProS_ROI";"L"
"454";"-13.6976";"-55.6568";"-11.4074";"L_ProS_ROI";"L"
"455";"-14.0366";"-54.3259";"-12.0944";"L_V2_ROI";"L"
"456";"-14.4174";"-53.0157";"-12.7831";"L_ProS_ROI";"L"
"457";"-14.8402";"-51.7257";"-13.4751";"L_V2_ROI";"L"
"458";"-15.3041";"-50.4545";"-14.1724";"L_PreS_ROI";"L"
"459";"-15.8077";"-49.1999";"-14.8768";"L_PreS_ROI";"L"
"460";"-16.3482";"-47.959";"-15.5896";"L_PreS_ROI";"L"
"461";"-16.9221";"-46.7282";"-16.3122";"L_PreS_ROI";"L"
"462";"-17.5246";"-45.5035";"-17.045";"L_PreS_ROI";"L"
"463";"-18.1502";"-44.2806";"-17.7883";"L_H_ROI";"L"
"464";"-18.7926";"-43.055";"-18.5415";"L_H_ROI";"L"
"465";"-12.7699";"-62.5086";"-8.73212";"L_V1_ROI";"L"
"466";"-12.9759";"-61.1016";"-9.44224";"L_V1_ROI";"L"
"467";"-13.212";"-59.7028";"-10.1494";"L_V1_ROI";"L"
"468";"-13.4812";"-58.3165";"-10.8539";"L_V1_ROI";"L"
"469";"-13.7859";"-56.9457";"-11.5561";"L_V2_ROI";"L"
"470";"-14.128";"-55.5923";"-12.2572";"L_V2_ROI";"L"
"471";"-14.5088";"-54.2575";"-12.9585";"L_V2_ROI";"L"
"472";"-14.929";"-52.9412";"-13.6614";"L_V2_ROI";"L"
"473";"-15.3884";"-51.6428";"-14.3677";"L_V2_ROI";"L"
"474";"-15.8861";"-50.3606";"-15.0789";"L_V2_ROI";"L"
"475";"-16.4201";"-49.0922";"-15.7965";"L_PreS_ROI";"L"
"476";"-16.9875";"-47.8347";"-16.5217";"L_PreS_ROI";"L"
"477";"-17.5846";"-46.5844";"-17.2554";"L_PreS_ROI";"L"
"478";"-18.2067";"-45.3374";"-17.9979";"L_PreS_ROI";"L"
"479";"-18.8482";"-44.0894";"-18.7491";"L_PreS_ROI";"L"
"480";"-13.0054";"-62.4358";"-9.51632";"L_V1_ROI";"L"
"481";"-13.2582";"-61.0305";"-10.2364";"L_V1_ROI";"L"
"482";"-13.5406";"-59.6328";"-10.9543";"L_V1_ROI";"L"
"483";"-13.855";"-58.2463";"-11.6702";"L_V2_ROI";"L"
"484";"-14.2034";"-56.8736";"-12.3847";"L_V2_ROI";"L"
"485";"-14.5873";"-55.5165";"-13.0986";"L_V2_ROI";"L"
"486";"-15.0075";"-54.1756";"-13.8131";"L_V2_ROI";"L"
"487";"-15.4645";"-52.851";"-14.5297";"L_V2_ROI";"L"
"488";"-15.9576";"-51.5416";"-15.2496";"L_V2_ROI";"L"
"489";"-16.4857";"-50.2458";"-15.9743";"L_V2_ROI";"L"
"490";"-17.0464";"-48.961";"-16.7049";"L_PreS_ROI";"L"
"491";"-17.6368";"-47.6842";"-17.4424";"L_PreS_ROI";"L"
"492";"-18.2528";"-46.4118";"-18.1872";"L_PreS_ROI";"L"
"493";"-18.8898";"-45.1398";"-18.9394";"L_PreS_ROI";"L"
"494";"-13.2824";"-62.3571";"-10.2981";"L_V1_ROI";"L"
"495";"-13.5809";"-60.9535";"-11.0261";"L_V1_ROI";"L"
"496";"-13.908";"-59.5561";"-11.7528";"L_V2_ROI";"L"
"497";"-14.2657";"-58.1681";"-12.4786";"L_V2_ROI";"L"
"498";"-14.6556";"-56.7919";"-13.2039";"L_V2_ROI";"L"
"499";"-15.0787";"-55.4289";"-13.9295";"L_V2_ROI";"L"
"500";"-15.5357";"-54.0799";"-14.6565";"L_V2_ROI";"L"
"501";"-16.0264";"-52.7446";"-15.386";"L_V2_ROI";"L"
"502";"-16.55";"-51.422";"-16.1191";"L_V2_ROI";"L"
"503";"-17.1048";"-50.1102";"-16.857";"L_PHA1_ROI";"L"
"504";"-17.6884";"-48.8067";"-17.6004";"L_PreS_ROI";"L"
"505";"-18.2975";"-47.5083";"-18.3499";"L_PreS_ROI";"L"
"506";"-18.928";"-46.2115";"-19.1058";"L_PreS_ROI";"L"
"507";"-13.6064";"-62.2741";"-11.0753";"L_V1_ROI";"L"
"508";"-13.9486";"-60.8713";"-11.8089";"L_V2_ROI";"L"
"509";"-14.318";"-59.4727";"-12.5427";"L_V2_ROI";"L"
"510";"-14.7164";"-58.0814";"-13.2768";"L_V2_ROI";"L"
"511";"-15.145";"-56.6995";"-14.0117";"L_V2_ROI";"L"
"512";"-15.6046";"-55.3286";"-14.7481";"L_V2_ROI";"L"
"513";"-16.0952";"-53.9693";"-15.4868";"L_V2_ROI";"L"
"514";"-16.6165";"-52.6213";"-16.2288";"L_V2_ROI";"L"
"515";"-17.1671";"-51.2835";"-16.9747";"L_V2_ROI";"L"
"516";"-17.745";"-49.954";"-17.7254";"L_PHA1_ROI";"L"
"517";"-18.3475";"-48.6299";"-18.4813";"L_PHA1_ROI";"L"
"518";"-18.971";"-47.3082";"-19.2428";"L_PreS_ROI";"L"
"519";"-13.9809";"-62.1867";"-11.8452";"L_V2_ROI";"L"
"520";"-14.3638";"-60.7831";"-12.5825";"L_V2_ROI";"L"
"521";"-14.7727";"-59.3814";"-13.3216";"L_V2_ROI";"L"
"522";"-15.2088";"-57.9846";"-14.0628";"L_V2_ROI";"L"
"523";"-15.6731";"-56.5951";"-14.8064";"L_V2_ROI";"L"
"524";"-16.166";"-55.2143";"-15.5528";"L_V2_ROI";"L"
"525";"-16.6872";"-53.843";"-16.3028";"L_V2_ROI";"L"
"526";"-17.2357";"-52.4808";"-17.0567";"L_PHA1_ROI";"L"
"527";"-17.8098";"-51.1264";"-17.815";"L_PHA1_ROI";"L"
"528";"-18.407";"-49.7778";"-18.5782";"L_PHA1_ROI";"L"
"529";"-19.0243";"-48.4319";"-19.3463";"L_PHA1_ROI";"L"
"530";"-14.4072";"-62.0934";"-12.6053";"L_V2_ROI";"L"
"531";"-14.8275";"-60.6868";"-13.3446";"L_V2_ROI";"L"
"532";"-15.2725";"-59.2798";"-14.0877";"L_V2_ROI";"L"
"533";"-15.743";"-57.8756";"-14.8349";"L_VMV1_ROI";"L"
"534";"-16.2399";"-56.4765";"-15.5864";"L_VMV1_ROI";"L"
"535";"-16.7631";"-55.0845";"-16.3424";"L_VMV1_ROI";"L"
"536";"-17.3117";"-53.7";"-17.1031";"L_PHA1_ROI";"L"
"537";"-17.8841";"-52.3228";"-17.8685";"L_PHA1_ROI";"L"
"538";"-18.4782";"-50.9513";"-18.6388";"L_PHA1_ROI";"L"
"539";"-19.091";"-49.5829";"-19.4139";"L_PHA1_ROI";"L"
"540";"-14.8849";"-61.9915";"-13.3534";"L_V2_ROI";"L"
"541";"-15.3389";"-60.5796";"-14.0932";"L_V2_ROI";"L"
"542";"-15.8163";"-59.1652";"-14.8394";"L_VMV1_ROI";"L"
"543";"-16.3181";"-57.7518";"-15.5919";"L_VMV1_ROI";"L"
"544";"-16.8445";"-56.3422";"-16.3508";"L_VMV1_ROI";"L"
"545";"-17.3949";"-54.9382";"-17.1159";"L_VMV1_ROI";"L"
"546";"-17.9678";"-53.5406";"-17.8868";"L_PHA1_ROI";"L"
"547";"-18.5609";"-52.1485";"-18.6632";"L_PHA1_ROI";"L"
"548";"-19.1714";"-50.7599";"-19.4447";"L_PHA1_ROI";"L"
"549";"-15.4118";"-61.8772";"-14.0877";"L_V2_ROI";"L"
"550";"-15.8955";"-60.458";"-14.827";"L_VMV1_ROI";"L"
"551";"-16.4018";"-59.0348";"-15.5754";"L_VMV1_ROI";"L"
"552";"-16.9317";"-57.6113";"-16.3328";"L_VMV1_ROI";"L"
"553";"-17.4847";"-56.191";"-17.0988";"L_VMV1_ROI";"L"
"554";"-18.0595";"-54.7757";"-17.8725";"L_VMV1_ROI";"L"
"555";"-18.6537";"-53.366";"-18.6531";"L_PHA1_ROI";"L"
"556";"-19.2642";"-51.9602";"-19.4397";"L_PHA1_ROI";"L"
"557";"-15.9844";"-61.7466";"-14.8069";"L_VMV1_ROI";"L"
"558";"-16.4936";"-60.3189";"-15.5449";"L_VMV1_ROI";"L"
"559";"-17.0256";"-58.886";"-16.295";"L_VMV1_ROI";"L"
"560";"-17.5806";"-57.4529";"-17.0571";"L_VMV1_ROI";"L"
"561";"-18.1576";"-56.0233";"-17.8299";"L_VMV1_ROI";"L"
"562";"-18.7541";"-54.5991";"-18.6117";"L_PHA1_ROI";"L"
"563";"-19.3667";"-53.1796";"-19.4012";"L_PHA1_ROI";"L"
"564";"-16.5975";"-61.5961";"-15.5102";"L_VMV1_ROI";"L"
"565";"-17.1285";"-60.1593";"-16.2461";"L_VMV1_ROI";"L"
"566";"-17.6831";"-58.7178";"-16.9979";"L_VMV1_ROI";"L"
"567";"-18.2609";"-57.2774";"-17.7645";"L_VMV1_ROI";"L"
"568";"-18.8597";"-55.8423";"-18.5437";"L_VMV1_ROI";"L"
"569";"-19.4753";"-54.4132";"-19.3328";"L_PHA1_ROI";"L"
"570";"-17.2453";"-61.4225";"-16.1967";"L_VMV1_ROI";"L"
"571";"-17.7945";"-59.9779";"-16.9303";"L_VMV1_ROI";"L"
"572";"-18.3693";"-58.5309";"-17.6838";"L_VMV1_ROI";"L"
"573";"-18.9682";"-57.0885";"-18.4548";"L_VMV1_ROI";"L"
"574";"-19.5866";"-55.6544";"-19.2394";"L_VMV1_ROI";"L"
"575";"-17.9204";"-61.2238";"-16.8658";"L_VMV1_ROI";"L"
"576";"-18.4851";"-59.7753";"-17.5969";"L_VMV1_ROI";"L"
"577";"-19.0789";"-58.3298";"-18.3523";"L_VMV1_ROI";"L"
"578";"-19.6975";"-56.8952";"-19.1269";"L_VMV1_ROI";"L"
"579";"-18.6148";"-61";"-17.5166";"L_VMV1_ROI";"L"
"580";"-19.1934";"-59.5561";"-18.2454";"L_VMV1_ROI";"L"
"581";"-19.8062";"-58.1256";"-19.0023";"L_VMV1_ROI";"L"
"582";"-19.319";"-60.7547";"-18.1472";"L_VMV1_ROI";"L"
"583";"-19.9129";"-59.3327";"-18.8741";"L_VMV1_ROI";"L"
"584";"-20.0227";"-60.4995";"-18.7542";"L_VMV1_ROI";"L"
"585";"-3.22342";"-44.9175";"32.7709";"L_d23ab_ROI";"L"
"586";"-3.16443";"-43.6897";"33.3929";"L_d23ab_ROI";"L"
"587";"-3.11185";"-42.3841";"34.0364";"L_d23ab_ROI";"L"
"588";"-3.06789";"-41.027";"34.6868";"L_d23ab_ROI";"L"
"589";"-3.03418";"-39.6323";"35.3365";"L_d23ab_ROI";"L"
"590";"-3.01216";"-38.2092";"35.981";"L_d23ab_ROI";"L"
"591";"-3.00322";"-36.7642";"36.6172";"L_d23ab_ROI";"L"
"592";"-3.00861";"-35.3024";"37.2431";"L_d23ab_ROI";"L"
"593";"-3.02943";"-33.8276";"37.8573";"L_d23ab_ROI";"L"
"594";"-3.06643";"-32.3432";"38.459";"L_d23ab_ROI";"L"
"595";"-3.12002";"-30.8516";"39.0476";"L_23d_ROI";"L"
"596";"-3.1901";"-29.3546";"39.6231";"L_23d_ROI";"L"
"597";"-3.27612";"-27.8539";"40.1859";"L_23d_ROI";"L"
"598";"-3.377";"-26.3505";"40.7365";"L_23d_ROI";"L"
"599";"-3.49116";"-24.8453";"41.276";"L_23d_ROI";"L"
"600";"-3.61666";"-23.3389";"41.8054";"L_23c_ROI";"L"
"601";"-3.75125";"-21.832";"42.3262";"L_23c_ROI";"L"
"602";"-3.89247";"-20.3253";"42.8402";"L_23c_ROI";"L"
"603";"-4.03783";"-18.8198";"43.3491";"L_23c_ROI";"L"
"604";"-4.18486";"-17.3165";"43.8547";"L_23c_ROI";"L"
"605";"-4.33128";"-15.8169";"44.3586";"L_23c_ROI";"L"
"606";"-4.47505";"-14.3229";"44.8623";"L_23c_ROI";"L"
"607";"-4.6144";"-12.8365";"45.3672";"L_23c_ROI";"L"
"608";"-4.74791";"-11.3601";"45.8742";"L_23c_ROI";"L"
"609";"-4.87456";"-9.89619";"46.3839";"L_23c_ROI";"L"
"610";"-4.99363";"-8.44729";"46.8964";"L_24dv_ROI";"L"
"611";"-5.1048";"-7.01591";"47.4117";"L_24dv_ROI";"L"
"612";"-5.20804";"-5.60432";"47.9294";"L_24dv_ROI";"L"
"613";"-5.30362";"-4.21455";"48.449";"L_24dv_ROI";"L"
"614";"-5.39207";"-2.84824";"48.9695";"L_24dv_ROI";"L"
"615";"-5.47415";"-1.50667";"49.4904";"L_24dv_ROI";"L"
"616";"-5.55079";"-0.190712";"50.0105";"L_24dv_ROI";"L"
"617";"-5.6231";"1.09915";"50.5293";"L_24dv_ROI";"L"
"618";"-5.69233";"2.36279";"51.0457";"L_24dv_ROI";"L"
"619";"-5.75984";"3.60044";"51.559";"L_24dv_ROI";"L"
"620";"-5.8271";"4.81261";"52.0684";"L_24dv_ROI";"L"
"621";"-5.89571";"6.00009";"52.5731";"L_24dv_ROI";"L"
"622";"-5.96732";"7.16393";"53.0723";"L_24dv_ROI";"L"
"623";"-6.04372";"8.30538";"53.5651";"L_SCEF_ROI";"L"
"624";"-6.12678";"9.42585";"54.0505";"L_SCEF_ROI";"L"
"625";"-6.21841";"10.5269";"54.5273";"L_SCEF_ROI";"L"
"626";"-6.32063";"11.6101";"54.9942";"L_SCEF_ROI";"L"
"627";"-6.43546";"12.6772";"55.4497";"L_SCEF_ROI";"L"
"628";"-6.5649";"13.7297";"55.8923";"L_SCEF_ROI";"L"
"629";"-6.71092";"14.7691";"56.32";"L_SCEF_ROI";"L"
"630";"-6.87535";"15.7966";"56.7309";"L_SCEF_ROI";"L"
"631";"-7.05985";"16.8132";"57.1228";"L_SCEF_ROI";"L"
"632";"-7.26582";"17.8193";"57.4932";"L_SCEF_ROI";"L"
"633";"-7.49429";"18.815";"57.8398";"L_SFL_ROI";"L"
"634";"-7.74587";"19.7996";"58.1599";"L_SFL_ROI";"L"
"635";"-8.02062";"20.7719";"58.4509";"L_SFL_ROI";"L"
"636";"-8.31791";"21.7295";"58.7103";"L_SFL_ROI";"L"
"637";"-8.63622";"22.6689";"58.9352";"L_SFL_ROI";"L"
"638";"-8.9728";"23.5845";"59.1233";"L_SFL_ROI";"L"
"639";"-9.32277";"24.4672";"59.272";"L_SFL_ROI";"L"
"640";"-9.67667";"25.2992";"59.3789";"L_SFL_ROI";"L"
"641";"-9.74987";"26.6696";"58.7007";"L_SFL_ROI";"L"
"642";"-9.47257";"27.3639";"57.8425";"L_SFL_ROI";"L"
"643";"-9.19742";"28.0886";"56.9063";"L_SFL_ROI";"L"
"644";"-8.93171";"28.8295";"55.9094";"L_8BL_ROI";"L"
"645";"-8.6793";"29.5797";"54.8613";"L_8BM_ROI";"L"
"646";"-8.44264";"30.3345";"53.7681";"L_8BM_ROI";"L"
"647";"-8.22331";"31.0907";"52.6346";"L_8BM_ROI";"L"
"648";"-8.02241";"31.8456";"51.4647";"L_8BM_ROI";"L"
"649";"-7.84053";"32.5967";"50.2617";"L_8BM_ROI";"L"
"650";"-7.6779";"33.3415";"49.0286";"L_8BM_ROI";"L"
"651";"-7.53441";"34.0776";"47.7682";"L_8BM_ROI";"L"
"652";"-7.40958";"34.8024";"46.4829";"L_8BM_ROI";"L"
"653";"-7.30261";"35.5135";"45.1754";"L_8BM_ROI";"L"
"654";"-7.2124";"36.2078";"43.8477";"L_8BM_ROI";"L"
"655";"-7.13749";"36.8824";"42.5023";"L_8BM_ROI";"L"
"656";"-7.07616";"37.534";"41.1412";"L_8BM_ROI";"L"
"657";"-7.02641";"38.1592";"39.7665";"L_8BM_ROI";"L"
"658";"-6.98601";"38.7544";"38.3804";"L_8BM_ROI";"L"
"659";"-6.95253";"39.3159";"36.9849";"L_d32_ROI";"L"
"660";"-6.92339";"39.8399";"35.5822";"L_d32_ROI";"L"
"661";"-6.89596";"40.3226";"34.1743";"L_d32_ROI";"L"
"662";"-6.86762";"40.7602";"32.7634";"L_d32_ROI";"L"
"663";"-6.83582";"41.1492";"31.3516";"L_d32_ROI";"L"
"664";"-6.79821";"41.486";"29.9411";"L_a32pr_ROI";"L"
"665";"-6.75264";"41.7676";"28.5341";"L_a32pr_ROI";"L"
"666";"-6.69732";"41.9912";"27.1327";"L_a32pr_ROI";"L"
"667";"-6.63081";"42.1544";"25.7388";"L_a32pr_ROI";"L"
"668";"-6.55206";"42.2551";"24.3544";"L_a32pr_ROI";"L"
"669";"-6.46048";"42.2916";"22.9813";"L_a32pr_ROI";"L"
"670";"-6.35586";"42.2626";"21.6211";"L_a32pr_ROI";"L"
"671";"-6.23845";"42.1674";"20.2754";"L_a32pr_ROI";"L"
"672";"-6.10883";"42.0054";"18.9454";"L_a32pr_ROI";"L"
"673";"-5.96796";"41.7763";"17.6325";"L_a32pr_ROI";"L"
"674";"-5.81704";"41.4802";"16.3377";"L_a32pr_ROI";"L"
"675";"-5.65751";"41.1176";"15.062";"L_p24_ROI";"L"
"676";"-5.491";"40.6889";"13.8062";"L_p24_ROI";"L"
"677";"-5.31922";"40.195";"12.5711";"L_p24_ROI";"L"
"678";"-5.14395";"39.637";"11.3575";"L_p24_ROI";"L"
"679";"-4.96695";"39.0162";"10.1658";"L_p24_ROI";"L"
"680";"-4.78999";"38.334";"8.99681";"L_p24_ROI";"L"
"681";"-3.03535";"-43.8423";"32.4349";"L_d23ab_ROI";"L"
"682";"-2.9651";"-42.4972";"33.0602";"L_d23ab_ROI";"L"
"683";"-2.90637";"-41.1163";"33.6995";"L_d23ab_ROI";"L"
"684";"-2.85884";"-39.7024";"34.3434";"L_d23ab_ROI";"L"
"685";"-2.82318";"-38.2609";"34.9859";"L_d23ab_ROI";"L"
"686";"-2.80039";"-36.7971";"35.6231";"L_d23ab_ROI";"L"
"687";"-2.79153";"-35.3156";"36.2523";"L_d23ab_ROI";"L"
"688";"-2.79766";"-33.8204";"36.8716";"L_d23ab_ROI";"L"
"689";"-2.81964";"-32.3148";"37.4799";"L_d23ab_ROI";"L"
"690";"-2.85806";"-30.8013";"38.0763";"L_d23ab_ROI";"L"
"691";"-2.91315";"-29.2823";"38.6606";"L_23d_ROI";"L"
"692";"-2.98472";"-27.7594";"39.2327";"L_23d_ROI";"L"
"693";"-3.07211";"-26.2339";"39.7929";"L_23d_ROI";"L"
"694";"-3.17421";"-24.707";"40.3419";"L_23d_ROI";"L"
"695";"-3.28952";"-23.1795";"40.8806";"L_23d_ROI";"L"
"696";"-3.41619";"-21.6521";"41.41";"L_23c_ROI";"L"
"697";"-3.5521";"-20.1256";"41.9315";"L_23c_ROI";"L"
"698";"-3.69503";"-18.6009";"42.4464";"L_23c_ROI";"L"
"699";"-3.84268";"-17.079";"42.9564";"L_23c_ROI";"L"
"700";"-3.99283";"-15.5611";"43.4629";"L_23c_ROI";"L"
"701";"-4.14342";"-14.0488";"43.9673";"L_23c_ROI";"L"
"702";"-4.29255";"-12.544";"44.4708";"L_23c_ROI";"L"
"703";"-4.43861";"-11.0489";"44.9744";"L_23c_ROI";"L"
"704";"-4.58023";"-9.56557";"45.4787";"L_23c_ROI";"L"
"705";"-4.71638";"-8.09661";"45.9843";"L_23c_ROI";"L"
"706";"-4.84624";"-6.6444";"46.4911";"L_23c_ROI";"L"
"707";"-4.96932";"-5.21126";"46.9991";"L_24dv_ROI";"L"
"708";"-5.08538";"-3.79932";"47.5077";"L_24dv_ROI";"L"
"709";"-5.1944";"-2.41044";"48.0165";"L_24dv_ROI";"L"
"710";"-5.29659";"-1.04613";"48.5249";"L_24dv_ROI";"L"
"711";"-5.39239";"0.292472";"49.0321";"L_24dv_ROI";"L"
"712";"-5.4824";"1.60458";"49.5374";"L_24dv_ROI";"L"
"713";"-5.56743";"2.8898";"50.0402";"L_24dv_ROI";"L"
"714";"-5.64845";"4.14808";"50.5398";"L_24dv_ROI";"L"
"715";"-5.72662";"5.37969";"51.0355";"L_24dv_ROI";"L"
"716";"-5.80325";"6.58522";"51.5269";"L_24dv_ROI";"L"
"717";"-5.87983";"7.76551";"52.0131";"L_24dv_ROI";"L"
"718";"-5.95801";"8.92165";"52.4936";"L_24dv_ROI";"L"
"719";"-6.0396";"10.0549";"52.9676";"L_SCEF_ROI";"L"
"720";"-6.12654";"11.1668";"53.4343";"L_SCEF_ROI";"L"
"721";"-6.22089";"12.2587";"53.8926";"L_SCEF_ROI";"L"
"722";"-6.32483";"13.3324";"54.3415";"L_SCEF_ROI";"L"
"723";"-6.44056";"14.3895";"54.7797";"L_SCEF_ROI";"L"
"724";"-6.57032";"15.4314";"55.2055";"L_SCEF_ROI";"L"
"725";"-6.71627";"16.4595";"55.6175";"L_SCEF_ROI";"L"
"726";"-6.88046";"17.4748";"56.0136";"L_SCEF_ROI";"L"
"727";"-7.06476";"18.478";"56.3919";"L_SCEF_ROI";"L"
"728";"-7.27076";"19.4695";"56.7502";"L_SCEF_ROI";"L"
"729";"-7.49968";"20.4486";"57.0862";"L_SFL_ROI";"L"
"730";"-7.75231";"21.4145";"57.3977";"L_SFL_ROI";"L"
"731";"-8.02893";"22.3649";"57.6825";"L_SFL_ROI";"L"
