"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength"
40978,"R_7m_ROI",2,0.000137694613051716,9.45413,-69.6376,46.9633,"R",1.00503879161244,-0.00377747097939379,"0",5736.614114714
40979,"R_7m_ROI",2,0.000140950409064436,9.17586,-68.5388,47.8195,"R",1.00503552973768,-0.00203685622133911,"0",5561.76756969101
40980,"R_7m_ROI",4,0.00014435519932561,8.92678,-67.4214,48.6631,"R",1.00503094856617,0.00202951285511187,"1",5532.65446166946
41006,"R_7m_ROI",2,0.000147739112537888,9.3373,-69.708,45.8773,"R",1.00502846899078,-0.0081926271318667,"0",5814.47751615325
41007,"R_7m_ROI",2,0.000150928993968542,9.05309,-68.6215,46.7476,"R",1.0050239947757,-0.00380595233713095,"0",5494.34856316904
41008,"R_7m_ROI",2,0.000154094575542951,8.79722,-67.5141,47.6052,"R",1.00501754526698,-0.00145743220054736,"0",5386.93134485805
41009,"R_7m_ROI",2,0.000157426324105567,8.57278,-66.3889,48.4507,"R",1.00501475948299,-0.00144192971718121,"0",5396.15225926701
41010,"R_7m_ROI",4,0.000160501462007582,8.38179,-65.2487,49.2844,"R",1.00500941336536,0.00104082329791273,"1",5272.13932424679
41033,"R_7m_ROI",2,0.000163746723892833,9.23757,-69.753,44.7778,"R",1.00500792537629,-0.0122106647959792,"0",5852.79437393452
41034,"R_7m_ROI",2,0.000167112223243981,8.94777,-68.6805,45.6629,"R",1.00500644586903,-0.00832970311531446,"0",5751.98073342725
41035,"R_7m_ROI",2,0.00017030877745664,8.68546,-67.5847,46.5352,"R",1.00500048745023,-0.00491053294198841,"0",5689.76525387009
41036,"R_7m_ROI",2,0.00017338122659278,8.45397,-66.4686,47.3952,"R",1.00499681667634,-0.00610778449573394,"0",5821.21888835599
41037,"R_7m_ROI",2,0.000176602230563244,8.25554,-65.3354,48.2432,"R",1.00499254158175,-0.0042076949181708,"0",5589.17814119738
41038,"R_7m_ROI",4,0.000179891362695196,8.09144,-64.1882,49.0793,"R",1.0049883115548,-0.000215765470842821,"0",5347.59271443937
41039,"R_7m_ROI",4,0.000183076447615305,7.96203,-63.0301,49.9029,"R",1.00498765927038,0.0031659581184731,"1",5151.6237390698
41060,"R_7m_ROI",2,0.000186192809696153,8.85812,-68.7147,44.5654,"R",1.00498006461274,-0.0132236414257902,"0",5846.97865027287
41061,"R_7m_ROI",2,0.000189317839449212,8.58971,-67.632,45.4531,"R",1.00497503752891,-0.010154132156859,"0",5730.93647800795
41062,"R_7m_ROI",2,0.000192464626068567,8.35146,-66.5267,46.3284,"R",1.00497442942329,-0.0105102695355983,"0",5911.16632761705
41063,"R_7m_ROI",2,0.000195566960754599,8.14585,-65.4019,47.1915,"R",1.00497051525204,-0.0074804806529968,"0",5789.47516254588
41064,"R_7m_ROI",2,0.00019867192837037,7.97432,-64.2608,48.0423,"R",1.00496971560757,-0.00423203929655742,"0",5581.61995692288
41065,"R_7m_ROI",4,0.000201783997977393,7.83743,-63.1067,48.8804,"R",1.00496801622538,-0.000203134528109554,"0",5351.89427064045
41085,"R_7m_ROI",2,0.000204955123737458,8.78228,-68.7232,43.4554,"R",1.00495916042864,-0.0182421999570459,"0",6035.00184135616
