"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength","slideFlexibility","slidePropDMN","slideFiedVec_mean","slideFiedVec_sd","Myelin","Curvature","Thickness"
11321,"L_7m_ROI",3,-0.000153732385566949,-7.20444,-66.9877,45.4982,"L",1.00527785908677,0.00522301080281924,"1",5811.43344553394,0.0555555555555556,0.972972972972973,-0.00390188073065461,0.00218308919461573,1.34433,0.0514192,3.07815
11322,"L_7m_ROI",3,-0.000152058118442224,-7.10263,-65.8683,46.4526,"L",1.00526518511342,0.000883062122028748,"1",5579.51925116849,0.194444444444444,0.648648648648649,-0.000325484596421501,0.00139850048385081,1.30399,-0.047138,2.54489
11323,"L_7m_ROI",3,-0.000150254359947255,-7.03009,-64.7418,47.3921,"L",1.00525115384421,0.00183458324509862,"1",5754.6387331752,0.138888888888889,0.621621621621622,-0.0020365162643757,0.00340455180277695,1.27305,-0.1735,2.18884
11324,"L_7m_ROI",3,-0.000148284276768701,-6.98717,-63.6109,48.316,"L",1.00524739817135,0.00294039782650881,"1",5790.8512410966,0.138888888888889,0.648648648648649,-0.00234043494682754,0.00365602308346085,1.30863,-0.257754,2.42711
11325,"L_7m_ROI",3,-0.000146238859247789,-6.97357,-62.4784,49.2236,"L",1.00524030150177,0.00920351290984872,"1",5963.36825387874,0.0555555555555556,0.972972972972973,-0.00816145277041626,0.00289489682012698,1.28889,-0.172211,2.4671
11345,"L_7m_ROI",3,-0.000144389694890344,-7.40422,-69.2473,42.3938,"L",1.0052313269291,0.00157211266922142,"1",5976.53409883195,0.25,0.594594594594595,-0.000482225901092034,0.00213377641629475,1.28377,0.206015,2.37762
11346,"L_7m_ROI",3,-0.000142564524700754,-7.23973,-68.1607,43.3921,"L",1.00522213786477,0.00334219463726367,"1",6044.95764605147,0.0833333333333333,0.756756756756757,-0.00332626703661315,0.00344565036867301,1.27761,0.0640251,2.43989
11347,"L_7m_ROI",3,-0.000140691863610976,-7.10096,-67.058,44.3758,"L",1.00521880596276,0.00637219912437558,"1",6068.90048935247,0.0555555555555556,0.972972972972973,-0.00575028625038759,0.00342835472661103,1.34716,0.0553501,2.96106
11348,"L_7m_ROI",3,-0.000138708785019672,-6.99006,-65.9426,45.3448,"L",1.00521228671189,0.00556485457305076,"1",5883.78798757602,0.0555555555555556,0.972972972972973,-0.00547362985581758,0.00265216710859486,1.37924,-0.005626,2.87988
11349,"L_7m_ROI",3,-0.00013659697279221,-6.90834,-64.8177,46.2989,"L",1.00520422450177,0.0036203816317715,"1",5853.40227410802,0.0555555555555556,0.972972972972973,-0.00320518480635328,0.00166160652792991,1.32465,-0.131986,2.39882
11350,"L_7m_ROI",3,-0.000134483313570228,-6.85631,-63.6864,47.2375,"L",1.00518594616614,0.00309767946594815,"1",5796.63354962993,0.194444444444444,0.702702702702703,-0.00274745965813905,0.00314998618687008,1.31136,-0.224889,2.3364
11351,"L_7m_ROI",3,-0.000132100323402145,-6.83382,-62.5516,48.1596,"L",1.00518175425798,0.0103814822959402,"1",5963.39419689569,0.0555555555555556,0.972972972972973,-0.00876282914632871,0.00358186212136583,1.28187,-0.137059,2.41217
11352,"L_7m_ROI",3,-0.000129897587116538,-6.84013,-61.4157,49.0644,"L",1.00516586646097,0.0162154349446153,"1",6231.15732698761,0.0555555555555556,0.972972972972973,-0.0147639580606779,0.00527436049205599,1.29124,0.0314487,2.42305
11370,"L_7m_ROI",3,-0.000127700336180142,-7.33427,-69.282,41.2323,"L",1.00515291518171,0.00667731517175786,"1",6234.19838827755,0.0555555555555556,0.972972972972973,-0.00618643075515972,0.00358038406302663,1.30233,0.29787,2.3288
11371,"L_7m_ROI",3,-0.000125579860972922,-7.16173,-68.2058,42.2451,"L",1.00514559801078,0.00607660133739316,"1",6169.22094245156,0.0555555555555556,0.972972972972973,-0.00496020319820928,0.00343242526374892,1.28626,0.0916885,2.26363
11372,"L_7m_ROI",3,-0.00012331084539364,-7.01442,-67.111,43.2437,"L",1.00513829050381,0.00596513234533485,"1",6016.50749459132,0.0833333333333333,0.891891891891892,-0.00523215401647607,0.00448887591673683,1.32707,0.0593678,2.55281
11373,"L_7m_ROI",3,-0.000121134488347612,-6.8947,-66.0009,44.2278,"L",1.00512841262596,0.0085579248763582,"1",5995.02624408147,0.0555555555555556,0.972972972972973,-0.009450244150976,0.00470342711643042,1.38021,0.0441914,3.20338
11374,"L_7m_ROI",3,-0.000118880543547515,-6.804,-64.8789,45.197,"L",1.00512067720502,0.0101855165213842,"1",6008.86023490714,0.0555555555555556,0.972972972972973,-0.00872477237442999,0.00431054467410881,1.39503,-0.0617385,2.79588
11375,"L_7m_ROI",3,-0.00011651085964024,-6.74297,-63.7483,46.1506,"L",1.00511872815242,0.00487063727758529,"1",5898.36845758385,0.0555555555555556,0.972972972972973,-0.0042634243376299,0.00223748556619015,1.33141,-0.182159,2.50301
11376,"L_7m_ROI",3,-0.000113998356991715,-6.71157,-62.612,47.0878,"L",1.00510949296601,0.00998015117055265,"1",6037.79741038781,0.0555555555555556,0.972972972972973,-0.00903208948460183,0.00342157423310617,1.26955,-0.105751,2.42232
